sep=;
"Location";"Date";"NO2 (ppb)";"VOCs (ppb)";"PM2.5 (µg/m³)"
"Farmwell Station MS";"Jun 7, 2026, 08:00:00";"1.06";"7.07";"5.12"
"Farmwell Station MS";"Jun 7, 2026, 07:00:00";"3.04";"36.87";"4.69"
"Farmwell Station MS";"Jun 7, 2026, 06:00:00";"2.06";"39.79";"4.95"
"Farmwell Station MS";"Jun 7, 2026, 05:00:00";"2.91";"28.15";"3.91"
"Farmwell Station MS";"Jun 7, 2026, 04:00:00";"2.51";"28.62";"3.52"
"Farmwell Station MS";"Jun 7, 2026, 03:00:00";"3.99";"33.02";"3.43"
"Farmwell Station MS";"Jun 7, 2026, 02:00:00";"3.1";"32.11";"3.07"
"Farmwell Station MS";"Jun 7, 2026, 01:00:00";"4.12";"28.95";"3.67"
"Farmwell Station MS";"Jun 7, 2026, 00:00:00";"3.74";"23.22";"4.06"
"Farmwell Station MS";"Jun 6, 2026, 23:00:00";"3.11";"15.95";"4.37"
"Farmwell Station MS";"Jun 6, 2026, 22:00:00";"2.67";"8.26";"3.21"
"Farmwell Station MS";"Jun 6, 2026, 21:00:00";"2.2";"11.71";"3.73"
"Farmwell Station MS";"Jun 6, 2026, 20:00:00";"0.66";"15.97";"3.55"
"Farmwell Station MS";"Jun 6, 2026, 19:00:00";"1";"12.15";"4.41"
"Farmwell Station MS";"Jun 6, 2026, 18:00:00";"0";"1.38";"6.39"
"Farmwell Station MS";"Jun 6, 2026, 17:00:00";"0";"0.21";"5.93"
"Farmwell Station MS";"Jun 6, 2026, 16:00:00";"0";"0";"5.73"
"Farmwell Station MS";"Jun 6, 2026, 15:00:00";"0";"0";"5.8"
"Farmwell Station MS";"Jun 6, 2026, 14:00:00";"0";"9.8";"6.16"
"Farmwell Station MS";"Jun 6, 2026, 13:00:00";"1.53";"12.52";"6.99"
"Farmwell Station MS";"Jun 6, 2026, 12:00:00";"0";"2.89";"6.17"
"Farmwell Station MS";"Jun 6, 2026, 11:00:00";"0";"13.24";"6.57"
"Farmwell Station MS";"Jun 6, 2026, 10:00:00";"0";"16.69";"5.86"
"Farmwell Station MS";"Jun 6, 2026, 09:00:00";"0.27";"16.36";"5.51"
"Farmwell Station MS";"Jun 6, 2026, 08:00:00";"3.28";"24.75";"5.43"
"Farmwell Station MS";"Jun 6, 2026, 07:00:00";"4.42";"40.67";"5.23"
"Farmwell Station MS";"Jun 6, 2026, 06:00:00";"3.12";"42.42";"6.8"
"Farmwell Station MS";"Jun 6, 2026, 05:00:00";"3.61";"40.64";"6.28"
"Farmwell Station MS";"Jun 6, 2026, 04:00:00";"3.38";"40.4";"6.23"
"Farmwell Station MS";"Jun 6, 2026, 03:00:00";"2.64";"34.83";"5.99"
"Farmwell Station MS";"Jun 6, 2026, 02:00:00";"3.59";"26.69";"5.38"
"Farmwell Station MS";"Jun 6, 2026, 01:00:00";"3.56";"22.22";"5.83"
"Farmwell Station MS";"Jun 6, 2026, 00:00:00";"4.19";"21.74";"5.73"
"Farmwell Station MS";"Jun 5, 2026, 23:00:00";"4.67";"17.89";"5.52"
"Farmwell Station MS";"Jun 5, 2026, 22:00:00";"2.86";"13.42";"4.86"
"Farmwell Station MS";"Jun 5, 2026, 21:00:00";"0.67";"5.83";"4.46"
"Farmwell Station MS";"Jun 5, 2026, 20:00:00";"0";"0.03";"3.92"
"Farmwell Station MS";"Jun 5, 2026, 19:00:00";"0";"0";"3.72"
"Farmwell Station MS";"Jun 5, 2026, 18:00:00";"0";"0";"4.07"
"Farmwell Station MS";"Jun 5, 2026, 17:00:00";"0";"0";"3.89"
"Farmwell Station MS";"Jun 5, 2026, 16:00:00";"0.03";"0";"3.69"
"Farmwell Station MS";"Jun 5, 2026, 15:00:00";"0";"0";"3.93"
"Farmwell Station MS";"Jun 5, 2026, 14:00:00";"0";"0";"3.86"
"Farmwell Station MS";"Jun 5, 2026, 13:00:00";"0";"0";"4.06"
"Farmwell Station MS";"Jun 5, 2026, 12:00:00";"0.25";"0";"4.09"
"Farmwell Station MS";"Jun 5, 2026, 11:00:00";"0.3";"0";"4.47"
"Farmwell Station MS";"Jun 5, 2026, 10:00:00";"0.28";"5.14";"5.1"
"Farmwell Station MS";"Jun 5, 2026, 09:00:00";"4.33";"19.2";"5.54"
"Farmwell Station MS";"Jun 5, 2026, 08:00:00";"7.47";"29.83";"4.62"
"Farmwell Station MS";"Jun 5, 2026, 07:00:00";"6.22";"35.35";"3.88"
"Farmwell Station MS";"Jun 5, 2026, 06:00:00";"4.11";"35.61";"5.14"
"Farmwell Station MS";"Jun 5, 2026, 05:00:00";"3.91";"35.13";"4.43"
"Farmwell Station MS";"Jun 5, 2026, 04:00:00";"3.98";"33.08";"4.27"
"Farmwell Station MS";"Jun 5, 2026, 03:00:00";"5.83";"33.79";"4.42"
"Farmwell Station MS";"Jun 5, 2026, 02:00:00";"5.49";"32.04";"3.99"
"Farmwell Station MS";"Jun 5, 2026, 01:00:00";"7.52";"32.61";"4.89"
"Farmwell Station MS";"Jun 5, 2026, 00:00:00";"6.78";"30.11";"4.33"
"Farmwell Station MS";"Jun 4, 2026, 23:00:00";"5.5";"31.09";"4.45"
"Farmwell Station MS";"Jun 4, 2026, 22:00:00";"5.29";"21.32";"4.58"
"Farmwell Station MS";"Jun 4, 2026, 21:00:00";"2.43";"2.58";"3.91"
"Farmwell Station MS";"Jun 4, 2026, 20:00:00";"0.75";"0";"3.41"
"Farmwell Station MS";"Jun 4, 2026, 19:00:00";"0.02";"0";"3.22"
"Farmwell Station MS";"Jun 4, 2026, 18:00:00";"0.13";"0";"3.51"
"Farmwell Station MS";"Jun 4, 2026, 17:00:00";"0.04";"0";"3.03"
"Farmwell Station MS";"Jun 4, 2026, 16:00:00";"0.54";"0";"3.12"
"Farmwell Station MS";"Jun 4, 2026, 15:00:00";"0.21";"0";"2.92"
"Farmwell Station MS";"Jun 4, 2026, 14:00:00";"0.16";"0";"2.86"
"Farmwell Station MS";"Jun 4, 2026, 13:00:00";"0.28";"0";"3.11"
"Farmwell Station MS";"Jun 4, 2026, 12:00:00";"0.04";"0";"3.3"
"Farmwell Station MS";"Jun 4, 2026, 11:00:00";"0";"0";"3.55"
"Farmwell Station MS";"Jun 4, 2026, 10:00:00";"1.14";"4.39";"4.03"
"Farmwell Station MS";"Jun 4, 2026, 09:00:00";"5.77";"20.36";"4.88"
"Farmwell Station MS";"Jun 4, 2026, 08:00:00";"7.22";"29.3";"3.98"
"Farmwell Station MS";"Jun 4, 2026, 07:00:00";"9.17";"31.67";"3.72"
"Farmwell Station MS";"Jun 4, 2026, 06:00:00";"5.7";"30.4";"5"
"Farmwell Station MS";"Jun 4, 2026, 05:00:00";"5.69";"29.97";"5.03"
"Farmwell Station MS";"Jun 4, 2026, 04:00:00";"5.78";"28.41";"3.59"
"Farmwell Station MS";"Jun 4, 2026, 03:00:00";"6.69";"26.96";"3.6"
"Farmwell Station MS";"Jun 4, 2026, 02:00:00";"6.28";"26.34";"3.5"
"Farmwell Station MS";"Jun 4, 2026, 01:00:00";"12.88";"27.52";"3.56"
"Farmwell Station MS";"Jun 4, 2026, 00:00:00";"11.56";"28.51";"3.61"
"Farmwell Station MS";"Jun 3, 2026, 23:00:00";"9.39";"31.3";"4.23"
"Farmwell Station MS";"Jun 3, 2026, 22:00:00";"7.72";"25.19";"3.68"
"Farmwell Station MS";"Jun 3, 2026, 21:00:00";"4.69";"3.03";"2.65"
"Farmwell Station MS";"Jun 3, 2026, 20:00:00";"2.98";"0";"2.06"
"Farmwell Station MS";"Jun 3, 2026, 19:00:00";"1.54";"0";"2.47"
"Farmwell Station MS";"Jun 3, 2026, 18:00:00";"1.47";"0";"2.13"
"Farmwell Station MS";"Jun 3, 2026, 17:00:00";"0.71";"0";"1.92"
"Farmwell Station MS";"Jun 3, 2026, 16:00:00";"1.6";"0";"2.15"
"Farmwell Station MS";"Jun 3, 2026, 15:00:00";"0.53";"0";"1.99"
"Farmwell Station MS";"Jun 3, 2026, 14:00:00";"0.3";"0";"2.45"
"Farmwell Station MS";"Jun 3, 2026, 13:00:00";"0";"0";"2.35"
"Farmwell Station MS";"Jun 3, 2026, 12:00:00";"0.4";"0";"2.7"
"Farmwell Station MS";"Jun 3, 2026, 11:00:00";"0.01";"0.29";"2.74"
"Farmwell Station MS";"Jun 3, 2026, 10:00:00";"0.72";"10.27";"3.29"
"Farmwell Station MS";"Jun 3, 2026, 09:00:00";"6.75";"26.12";"4.14"
"Farmwell Station MS";"Jun 3, 2026, 08:00:00";"9";"26.94";"3.36"
"Farmwell Station MS";"Jun 3, 2026, 07:00:00";"11.44";"28.77";"3.66"
"Farmwell Station MS";"Jun 3, 2026, 06:00:00";"6.92";"27.37";"5.4"
"Farmwell Station MS";"Jun 3, 2026, 05:00:00";"5.49";"25.53";"6.99"
"Farmwell Station MS";"Jun 3, 2026, 04:00:00";"5.69";"24.96";"5.48"
"Farmwell Station MS";"Jun 3, 2026, 03:00:00";"5.35";"23.94";"4.05"
"Farmwell Station MS";"Jun 3, 2026, 02:00:00";"5.14";"22.09";"2.75"
"Farmwell Station MS";"Jun 3, 2026, 01:00:00";"6.14";"21.99";"2.69"
"Farmwell Station MS";"Jun 3, 2026, 00:00:00";"6.51";"22.72";"2.74"
"Farmwell Station MS";"Jun 2, 2026, 23:00:00";"7.59";"24.85";"3.13"
"Farmwell Station MS";"Jun 2, 2026, 22:00:00";"8.02";"24.8";"3.59"
"Farmwell Station MS";"Jun 2, 2026, 21:00:00";"5.24";"12.42";"2.05"
"Farmwell Station MS";"Jun 2, 2026, 20:00:00";"3.23";"0.71";"1.75"
"Farmwell Station MS";"Jun 2, 2026, 19:00:00";"2.55";"0";"1.83"
"Farmwell Station MS";"Jun 2, 2026, 18:00:00";"2.15";"0";"1.78"
"Farmwell Station MS";"Jun 2, 2026, 17:00:00";"1.08";"0";"1.98"
"Farmwell Station MS";"Jun 2, 2026, 16:00:00";"2.1";"0";"2.19"
"Farmwell Station MS";"Jun 2, 2026, 15:00:00";"0.47";"0";"2.23"
"Farmwell Station MS";"Jun 2, 2026, 14:00:00";"0.3";"0";"2.46"
"Farmwell Station MS";"Jun 2, 2026, 13:00:00";"0.16";"0";"2.64"
"Farmwell Station MS";"Jun 2, 2026, 12:00:00";"0.28";"0";"3.44"
"Farmwell Station MS";"Jun 2, 2026, 11:00:00";"0.38";"5.59";"3.86"
"Farmwell Station MS";"Jun 2, 2026, 10:00:00";"2.39";"21.65";"4.96"
"Farmwell Station MS";"Jun 2, 2026, 09:00:00";"5.2";"26.81";"6.54"
"Farmwell Station MS";"Jun 2, 2026, 08:00:00";"6.75";"24.95";"4.84"
"Farmwell Station MS";"Jun 2, 2026, 07:00:00";"7.89";"25.89";"4.82"
"Farmwell Station MS";"Jun 2, 2026, 06:00:00";"7.39";"25.73";"4.88"
"Farmwell Station MS";"Jun 2, 2026, 05:00:00";"6.1";"24.1";"4.71"
"Farmwell Station MS";"Jun 2, 2026, 04:00:00";"6.54";"23.29";"4"
"Farmwell Station MS";"Jun 2, 2026, 03:00:00";"6.69";"23.05";"3.59"
"Farmwell Station MS";"Jun 2, 2026, 02:00:00";"6.56";"22.78";"3.31"
"Farmwell Station MS";"Jun 2, 2026, 01:00:00";"6.5";"24.19";"2.6"
"Farmwell Station MS";"Jun 2, 2026, 00:00:00";"7.22";"25.37";"2.84"
"Farmwell Station MS";"Jun 1, 2026, 23:00:00";"6.14";"27.3";"3"
"Farmwell Station MS";"Jun 1, 2026, 22:00:00";"6.71";"26.01";"2.89"
"Farmwell Station MS";"Jun 1, 2026, 21:00:00";"5.37";"17.57";"2.58"
"Farmwell Station MS";"Jun 1, 2026, 20:00:00";"4.21";"2.65";"2.15"
"Farmwell Station MS";"Jun 1, 2026, 19:00:00";"2.99";"0";"2.09"
"Farmwell Station MS";"Jun 1, 2026, 18:00:00";"2.74";"0";"2.12"
"Farmwell Station MS";"Jun 1, 2026, 17:00:00";"1.18";"0";"1.99"
"Farmwell Station MS";"Jun 1, 2026, 16:00:00";"1.17";"0";"2.05"
"Farmwell Station MS";"Jun 1, 2026, 15:00:00";"0.91";"0";"2.38"
"Farmwell Station MS";"Jun 1, 2026, 14:00:00";"0.19";"0";"1.83"
"Farmwell Station MS";"Jun 1, 2026, 13:00:00";"0.23";"0";"1.77"
"Farmwell Station MS";"Jun 1, 2026, 12:00:00";"0";"0";"2.3"
"Farmwell Station MS";"Jun 1, 2026, 11:00:00";"0";"0.62";"2.16"
"Farmwell Station MS";"Jun 1, 2026, 10:00:00";"0.54";"12.76";"2.39"
"Farmwell Station MS";"Jun 1, 2026, 09:00:00";"3.38";"27.14";"2.98"
"Farmwell Station MS";"Jun 1, 2026, 08:00:00";"7.06";"28.65";"4.34"
"Farmwell Station MS";"Jun 1, 2026, 07:00:00";"8.07";"28.39";"4.24"
"Farmwell Station MS";"Jun 1, 2026, 06:00:00";"7.28";"29.61";"4.35"
"Farmwell Station MS";"Jun 1, 2026, 05:00:00";"7.52";"29.17";"3.89"
"Farmwell Station MS";"Jun 1, 2026, 04:00:00";"9.25";"29.08";"3.87"
"Farmwell Station MS";"Jun 1, 2026, 03:00:00";"11.13";"27.49";"3.11"
"Farmwell Station MS";"Jun 1, 2026, 02:00:00";"7.41";"24.98";"2.52"
"Farmwell Station MS";"Jun 1, 2026, 01:00:00";"6.92";"26.06";"2.48"
"Farmwell Station MS";"Jun 1, 2026, 00:00:00";"16.36";"27.77";"2.6"
"Farmwell Station MS";"May 31, 2026, 23:00:00";"9.35";"27.44";"2.66"
"Farmwell Station MS";"May 31, 2026, 22:00:00";"8.58";"24.17";"3.15"
"Farmwell Station MS";"May 31, 2026, 21:00:00";"6.73";"14.53";"2.96"
"Farmwell Station MS";"May 31, 2026, 20:00:00";"4.76";"0.46";"1.78"
"Farmwell Station MS";"May 31, 2026, 19:00:00";"3.02";"0";"1.57"
"Farmwell Station MS";"May 31, 2026, 18:00:00";"1.52";"0";"1.48"
"Farmwell Station MS";"May 31, 2026, 17:00:00";"1.45";"0";"1.32"
"Farmwell Station MS";"May 31, 2026, 16:00:00";"0.38";"0";"1.4"
"Farmwell Station MS";"May 31, 2026, 15:00:00";"0";"0";"1.59"
"Farmwell Station MS";"May 31, 2026, 14:00:00";"0";"0";"1.81"
"Farmwell Station MS";"May 31, 2026, 13:00:00";"0";"0";"1.77"
"Farmwell Station MS";"May 31, 2026, 12:00:00";"0";"0";"1.91"
"Farmwell Station MS";"May 31, 2026, 11:00:00";"0";"0.85";"2.24"
"Farmwell Station MS";"May 31, 2026, 10:00:00";"0.11";"15.08";"2.27"
"Farmwell Station MS";"May 31, 2026, 09:00:00";"1.9";"29.5";"2.85"
"Farmwell Station MS";"May 31, 2026, 08:00:00";"3.5";"26.48";"2.94"
"Farmwell Station MS";"May 31, 2026, 07:00:00";"4.89";"25.91";"2.53"
"Farmwell Station MS";"May 31, 2026, 06:00:00";"5.1";"25.67";"2.65"
"Farmwell Station MS";"May 31, 2026, 05:00:00";"5.4";"25.9";"2.84"
"Farmwell Station MS";"May 31, 2026, 04:00:00";"5.53";"25.36";"2.32"
"Farmwell Station MS";"May 31, 2026, 03:00:00";"5.57";"24.55";"2.15"
"Farmwell Station MS";"May 31, 2026, 02:00:00";"5.5";"24.21";"1.49"
"Farmwell Station MS";"May 31, 2026, 01:00:00";"5.91";"23.99";"1.29"
"Farmwell Station MS";"May 31, 2026, 00:00:00";"6.14";"23.06";"1.96"
"Farmwell Station MS";"May 30, 2026, 23:00:00";"5.62";"22.78";"1.99"
"Farmwell Station MS";"May 30, 2026, 22:00:00";"4.81";"25.24";"1.48"
"Farmwell Station MS";"May 30, 2026, 21:00:00";"3.88";"26.57";"1.15"
"Farmwell Station MS";"May 30, 2026, 20:00:00";"2.72";"22.34";"0.91"
"Farmwell Station MS";"May 30, 2026, 19:00:00";"1.25";"8.82";"1"
"Farmwell Station MS";"May 30, 2026, 18:00:00";"0.27";"0.83";"0.87"
"Farmwell Station MS";"May 30, 2026, 17:00:00";"0.14";"0";"0.95"
"Farmwell Station MS";"May 30, 2026, 16:00:00";"0.12";"0";"0.75"
"Farmwell Station MS";"May 30, 2026, 15:00:00";"0.13";"0";"0.99"
"Farmwell Station MS";"May 30, 2026, 14:00:00";"0.11";"0";"1.11"
"Farmwell Station MS";"May 30, 2026, 13:00:00";"0.32";"0";"1.36"
"Farmwell Station MS";"May 30, 2026, 12:00:00";"0.4";"0.11";"1.58"
"Farmwell Station MS";"May 30, 2026, 11:00:00";"0.76";"4.81";"2.31"
"Farmwell Station MS";"May 30, 2026, 10:00:00";"1.56";"14.18";"3.71"
"Farmwell Station MS";"May 30, 2026, 09:00:00";"3.02";"22.73";"4.91"
"Farmwell Station MS";"May 30, 2026, 08:00:00";"3.79";"27.68";"6.17"
"Farmwell Station MS";"May 30, 2026, 07:00:00";"4.54";"29.54";"6.59"
"Farmwell Station MS";"May 30, 2026, 06:00:00";"4.32";"29.88";"6.65"
"Farmwell Station MS";"May 30, 2026, 05:00:00";"4.08";"30.92";"6.66"
"Farmwell Station MS";"May 30, 2026, 04:00:00";"4.54";"31.15";"5.95"
"Farmwell Station MS";"May 30, 2026, 03:00:00";"6.14";"30.03";"4.33"
"Farmwell Station MS";"May 30, 2026, 02:00:00";"6.42";"30.28";"3.43"
"Farmwell Station MS";"May 30, 2026, 01:00:00";"6.5";"29.02";"2.81"
"Farmwell Station MS";"May 30, 2026, 00:00:00";"5.39";"25.97";"2.59"
"Farmwell Station MS";"May 29, 2026, 23:00:00";"5.41";"23.77";"2.29"
"Farmwell Station MS";"May 29, 2026, 22:00:00";"5.63";"22.23";"2.54"
"Farmwell Station MS";"May 29, 2026, 21:00:00";"4.83";"18.15";"1.64"
"Farmwell Station MS";"May 29, 2026, 20:00:00";"2.48";"8.1";"1.21"
"Farmwell Station MS";"May 29, 2026, 19:00:00";"0.67";"0.98";"1.28"
"Farmwell Station MS";"May 29, 2026, 18:00:00";"0.14";"0";"1.38"
"Farmwell Station MS";"May 29, 2026, 17:00:00";"0.01";"0";"1.29"
"Farmwell Station MS";"May 29, 2026, 16:00:00";"0.09";"0";"1.03"
"Farmwell Station MS";"May 29, 2026, 15:00:00";"0.09";"0";"0.77"
"Farmwell Station MS";"May 29, 2026, 14:00:00";"0";"0";"0.69"
"Farmwell Station MS";"May 29, 2026, 13:00:00";"0";"0";"1.04"
"Farmwell Station MS";"May 29, 2026, 12:00:00";"0";"0";"0.84"
"Farmwell Station MS";"May 29, 2026, 11:00:00";"0";"6.24";"0.94"
"Farmwell Station MS";"May 29, 2026, 10:00:00";"0";"20.04";"1.14"
"Farmwell Station MS";"May 29, 2026, 09:00:00";"1.11";"32.07";"1.11"
"Farmwell Station MS";"May 29, 2026, 08:00:00";"5.09";"31.48";"1.72"
"Farmwell Station MS";"May 29, 2026, 07:00:00";"8.4";"30.29";"1.58"
"Farmwell Station MS";"May 29, 2026, 06:00:00";"6.16";"29.45";"1.26"
"Farmwell Station MS";"May 29, 2026, 05:00:00";"5.86";"29.45";"1.4"
"Farmwell Station MS";"May 29, 2026, 04:00:00";"7.22";"29.4";"1.87"
"Farmwell Station MS";"May 29, 2026, 03:00:00";"7.8";"28.16";"0.68"
"Farmwell Station MS";"May 29, 2026, 02:00:00";"5.47";"27.61";"0.82"
"Farmwell Station MS";"May 29, 2026, 01:00:00";"4.46";"26.98";"0.98"
"Farmwell Station MS";"May 29, 2026, 00:00:00";"4.01";"27.96";"1"
"Farmwell Station MS";"May 28, 2026, 23:00:00";"4.03";"28.44";"1.19"
"Farmwell Station MS";"May 28, 2026, 22:00:00";"5.28";"30.04";"1.36"
"Farmwell Station MS";"May 28, 2026, 21:00:00";"4.4";"21.7";"1.36"
"Farmwell Station MS";"May 28, 2026, 20:00:00";"1.96";"8.09";"1.09"
"Farmwell Station MS";"May 28, 2026, 19:00:00";"0.74";"1.45";"1.17"
"Farmwell Station MS";"May 28, 2026, 18:00:00";"0.27";"0.01";"1.02"
"Farmwell Station MS";"May 28, 2026, 17:00:00";"0.25";"0";"1.14"
"Farmwell Station MS";"May 28, 2026, 16:00:00";"0.18";"0";"1.19"
"Farmwell Station MS";"May 28, 2026, 15:00:00";"0.21";"0.83";"1.27"
"Farmwell Station MS";"May 28, 2026, 14:00:00";"0";"0.27";"1.37"
"Farmwell Station MS";"May 28, 2026, 13:00:00";"0";"8.16";"1.23"
"Farmwell Station MS";"May 28, 2026, 12:00:00";"0";"19.07";"1.53"
"Farmwell Station MS";"May 28, 2026, 11:00:00";"0";"25.88";"1.94"
"Farmwell Station MS";"May 28, 2026, 10:00:00";"0";"23.33";"2.7"
"Farmwell Station MS";"May 28, 2026, 09:00:00";"1.15";"21.34";"3.5"
"Farmwell Station MS";"May 28, 2026, 08:00:00";"0.71";"35.56";"4.02"
"Farmwell Station MS";"May 28, 2026, 07:00:00";"1.27";"57.09";"5.02"
"Farmwell Station MS";"May 28, 2026, 06:00:00";"1.26";"64.94";"5.61"
"Farmwell Station MS";"May 28, 2026, 05:00:00";"0.52";"68.67";"5.21"
"Farmwell Station MS";"May 28, 2026, 04:00:00";"0.99";"75.38";"5.15"
"Farmwell Station MS";"May 28, 2026, 03:00:00";"0.51";"76.14";"5.45"
"Farmwell Station MS";"May 28, 2026, 02:00:00";"1.33";"73.36";"4.13"
"Farmwell Station MS";"May 28, 2026, 01:00:00";"1.92";"70.08";"2.76"
"Farmwell Station MS";"May 28, 2026, 00:00:00";"2.51";"71.28";"1.95"
"Farmwell Station MS";"May 27, 2026, 23:00:00";"2.14";"82.1";"2.29"
"Farmwell Station MS";"May 27, 2026, 22:00:00";"3.52";"76.99";"2.69"
"Farmwell Station MS";"May 27, 2026, 21:00:00";"3.11";"31.99";"2.04"
"Farmwell Station MS";"May 27, 2026, 20:00:00";"0.31";"0";"1.41"
"Farmwell Station MS";"May 27, 2026, 19:00:00";"0";"0.21";"1.39"
"Farmwell Station MS";"May 27, 2026, 18:00:00";"0";"9.76";"1.41"
"Farmwell Station MS";"May 27, 2026, 17:00:00";"0";"0.74";"1.16"
"Farmwell Station MS";"May 27, 2026, 16:00:00";"0";"0";"1.68"
"Farmwell Station MS";"May 27, 2026, 15:00:00";"0";"0";"1.76"
"Farmwell Station MS";"May 27, 2026, 14:00:00";"0";"8.04";"1.86"
"Farmwell Station MS";"May 27, 2026, 13:00:00";"0.23";"21.41";"2.35"
"Farmwell Station MS";"May 27, 2026, 12:00:00";"0";"0";"2.34"
"Farmwell Station MS";"May 27, 2026, 11:00:00";"0";"40.06";"6.55"
"Farmwell Station MS";"May 27, 2026, 10:00:00";"0";"80.75";"11.75"
"Farmwell Station MS";"May 27, 2026, 09:00:00";"0";"89.78";"16.93"
"Farmwell Station MS";"May 27, 2026, 08:00:00";"0";"100.29";"19.48"
"Farmwell Station MS";"May 27, 2026, 07:00:00";"0";"102.28";"20.79"
"Farmwell Station MS";"May 27, 2026, 06:00:00";"0.11";"98";"18.11"
"Farmwell Station MS";"May 27, 2026, 05:00:00";"0.16";"94.89";"14.08"
"Farmwell Station MS";"May 27, 2026, 04:00:00";"0.24";"91.39";"17.04"
"Farmwell Station MS";"May 27, 2026, 03:00:00";"0.25";"87.72";"18.46"
"Farmwell Station MS";"May 27, 2026, 02:00:00";"0.4";"85.41";"19.09"
"Farmwell Station MS";"May 27, 2026, 01:00:00";"0.63";"82.53";"15.52"
"Farmwell Station MS";"May 27, 2026, 00:00:00";"1.82";"78.51";"13.59"
"Farmwell Station MS";"May 26, 2026, 23:00:00";"2.18";"72.73";"10.48"
"Farmwell Station MS";"May 26, 2026, 22:00:00";"4.45";"64.95";"7.76"
"Farmwell Station MS";"May 26, 2026, 21:00:00";"2.35";"44.57";"5.67"
"Farmwell Station MS";"May 26, 2026, 20:00:00";"1.93";"27.6";"4.5"
"Farmwell Station MS";"May 26, 2026, 19:00:00";"0.36";"2.56";"4.23"
"Farmwell Station MS";"May 26, 2026, 18:00:00";"0.97";"0";"3.88"
"Farmwell Station MS";"May 26, 2026, 17:00:00";"0";"0";"3.92"
"Farmwell Station MS";"May 26, 2026, 16:00:00";"0.05";"7.82";"3.48"
"Farmwell Station MS";"May 26, 2026, 15:00:00";"0.27";"55.18";"7.21"
"Farmwell Station MS";"May 26, 2026, 14:00:00";"1.01";"69.43";"9.92"
"Farmwell Station MS";"May 26, 2026, 13:00:00";"1.11";"79.42";"9.54"
"Farmwell Station MS";"May 26, 2026, 12:00:00";"1.66";"82.62";"11.62"
"Farmwell Station MS";"May 26, 2026, 11:00:00";"0.47";"94.86";"17.3"
"Farmwell Station MS";"May 26, 2026, 10:00:00";"1.22";"99.07";"25.22"
"Farmwell Station MS";"May 26, 2026, 09:00:00";"2.14";"98.55";"0"
"Farmwell Station MS";"May 26, 2026, 08:00:00";"1.45";"93.1";"0"
"Farmwell Station MS";"May 26, 2026, 07:00:00";"0.35";"88.25";"0"
"Farmwell Station MS";"May 26, 2026, 06:00:00";"0.14";"85.86";"0"
"Farmwell Station MS";"May 26, 2026, 05:00:00";"0.08";"86.2";"0"
"Farmwell Station MS";"May 26, 2026, 04:00:00";"0.23";"83.57";"0"
"Farmwell Station MS";"May 26, 2026, 03:00:00";"0.51";"87.69";"0"
"Farmwell Station MS";"May 26, 2026, 02:00:00";"1.75";"88.13";"0"
"Farmwell Station MS";"May 26, 2026, 01:00:00";"2.49";"85.35";"18.93"
"Farmwell Station MS";"May 26, 2026, 00:00:00";"3.55";"80.65";"14.92"
"Farmwell Station MS";"May 25, 2026, 23:00:00";"4.15";"72.49";"11.42"
"Farmwell Station MS";"May 25, 2026, 22:00:00";"3.51";"56.39";"8.13"
"Farmwell Station MS";"May 25, 2026, 21:00:00";"1.63";"22.77";"4.5"
"Farmwell Station MS";"May 25, 2026, 20:00:00";"0.21";"0";"3.03"
"Farmwell Station MS";"May 25, 2026, 19:00:00";"0";"0";"3.17"
"Farmwell Station MS";"May 25, 2026, 18:00:00";"0";"0";"3.58"
"Farmwell Station MS";"May 25, 2026, 17:00:00";"0";"0";"3.99"
"Farmwell Station MS";"May 25, 2026, 16:00:00";"0";"0.42";"3.8"
"Farmwell Station MS";"May 25, 2026, 15:00:00";"0";"7.34";"4.88"
"Farmwell Station MS";"May 25, 2026, 14:00:00";"0";"30.57";"5.94"
"Farmwell Station MS";"May 25, 2026, 13:00:00";"0";"51.83";"8.83"
"Farmwell Station MS";"May 25, 2026, 12:00:00";"0";"61.12";"9.74"
"Farmwell Station MS";"May 25, 2026, 11:00:00";"0";"85.57";"10.96"
"Farmwell Station MS";"May 25, 2026, 10:00:00";"0";"87.67";"13.46"
"Farmwell Station MS";"May 25, 2026, 09:00:00";"0";"85.42";"16.63"
"Farmwell Station MS";"May 25, 2026, 08:00:00";"0.04";"80.62";"19.26"
"Farmwell Station MS";"May 25, 2026, 07:00:00";"0.08";"76.89";"17.22"
"Farmwell Station MS";"May 25, 2026, 06:00:00";"0.24";"75.4";"18.86"
"Farmwell Station MS";"May 25, 2026, 05:00:00";"0.6";"72.02";"0"
"Farmwell Station MS";"May 25, 2026, 04:00:00";"2.07";"69.31";"0"
"Farmwell Station MS";"May 25, 2026, 03:00:00";"2.2";"68.25";"0"
"Farmwell Station MS";"May 25, 2026, 02:00:00";"2.63";"67.5";"0"
"Farmwell Station MS";"May 25, 2026, 01:00:00";"2.93";"67.72";"25.43"
"Farmwell Station MS";"May 25, 2026, 00:00:00";"3.4";"66.3";"31.56"
"Farmwell Station MS";"May 24, 2026, 23:00:00";"4.22";"65.11";"27.12"
"Farmwell Station MS";"May 24, 2026, 22:00:00";"6";"64.85";"0"
"Farmwell Station MS";"May 24, 2026, 21:00:00";"6.66";"62.93";"0"
