sep=;
"Location";"Date";"AQI";"NO2 (ppb)";"CO (ppm)";"VOCs (ppb)";"PM2.5 (µg/m³)"
"Newberry Condo Assoc";"May 3, 2026, 10:00:00";"13";"0.49";"0.09";"17.51";"2.91"
"Newberry Condo Assoc";"May 3, 2026, 09:00:00";"13";"0.87";"0.07";"16.17";"2.65"
"Newberry Condo Assoc";"May 3, 2026, 08:00:00";"13";"1.3";"0.06";"15.56";"2.26"
"Newberry Condo Assoc";"May 3, 2026, 07:00:00";"13";"1.54";"0.05";"15.91";"2.13"
"Newberry Condo Assoc";"May 3, 2026, 06:00:00";"13";"1.65";"0.05";"15.65";"2.16"
"Newberry Condo Assoc";"May 3, 2026, 05:00:00";"13";"1.91";"0.06";"15.27";"2.2"
"Newberry Condo Assoc";"May 3, 2026, 04:00:00";"13";"2.15";"0.06";"14.85";"2.61"
"Newberry Condo Assoc";"May 3, 2026, 03:00:00";"13";"2.17";"0.06";"14.72";"2.19"
"Newberry Condo Assoc";"May 3, 2026, 02:00:00";"13";"2.54";"0.21";"18.71";"3.01"
"Newberry Condo Assoc";"May 3, 2026, 01:00:00";"13";"2.5";"0.23";"19.18";"3.81"
"Newberry Condo Assoc";"May 3, 2026, 00:00:00";"12";"2.44";"0.24";"19.38";"3.25"
"Newberry Condo Assoc";"May 2, 2026, 23:00:00";"13";"2.35";"0.25";"19.69";"2.88"
"Newberry Condo Assoc";"May 2, 2026, 22:00:00";"12";"2.35";"0.25";"20.47";"2.47"
"Newberry Condo Assoc";"May 2, 2026, 21:00:00";"12";"1.88";"0.27";"21.99";"4.46"
"Newberry Condo Assoc";"May 2, 2026, 20:00:00";"12";"1.89";"0.26";"22.42";"3.92"
"Newberry Condo Assoc";"May 2, 2026, 19:00:00";"11";"0.69";"0.27";"24.67";"4.37"
"Newberry Condo Assoc";"May 2, 2026, 18:00:00";"11";"0.27";"0.27";"26.07";"2.98"
"Newberry Condo Assoc";"May 2, 2026, 17:00:00";"11";"0.19";"0.29";"29.28";"2.97"
"Newberry Condo Assoc";"May 2, 2026, 16:00:00";"11";"0.05";"0.28";"28.25";"3.06"
"Newberry Condo Assoc";"May 2, 2026, 15:00:00";"11";"0.21";"0.28";"29.24";"3.34"
"Newberry Condo Assoc";"May 2, 2026, 14:00:00";"10";"0.07";"0.27";"29.95";"2.77"
"Newberry Condo Assoc";"May 2, 2026, 13:00:00";"10";"0";"0.28";"30.12";"2.63"
"Newberry Condo Assoc";"May 2, 2026, 12:00:00";"10";"0.05";"0.26";"26.63";"3.56"
"Newberry Condo Assoc";"May 2, 2026, 11:00:00";"10";"0.48";"0.26";"24.45";"3.49"
"Newberry Condo Assoc";"May 2, 2026, 10:00:00";"10";"1.05";"0.24";"22.54";"4.12"
"Newberry Condo Assoc";"May 2, 2026, 09:00:00";"9";"1.6";"0.23";"21.61";"3.45"
"Newberry Condo Assoc";"May 2, 2026, 08:00:00";"9";"1.69";"0.22";"21.18";"2.71"
"Newberry Condo Assoc";"May 2, 2026, 07:00:00";"9";"1.94";"0.23";"21.78";"1.56"
"Newberry Condo Assoc";"May 2, 2026, 06:00:00";"9";"1.8";"0.24";"23.03";"1.16"
"Newberry Condo Assoc";"May 2, 2026, 05:00:00";"9";"1.47";"0.24";"24.21";"1.74"
"Newberry Condo Assoc";"May 2, 2026, 04:00:00";"9";"1.56";"0.25";"25.43";"1.81"
"Newberry Condo Assoc";"May 2, 2026, 03:00:00";"9";"2.12";"0.26";"26.67";"1.97"
"Newberry Condo Assoc";"May 2, 2026, 02:00:00";"9";"1.67";"0.27";"27.52";"1.74"
"Newberry Condo Assoc";"May 2, 2026, 01:00:00";"9";"2.28";"0.28";"28.41";"1.71"
"Newberry Condo Assoc";"May 2, 2026, 00:00:00";"9";"1.96";"0.3";"30.93";"4.36"
"Newberry Condo Assoc";"May 1, 2026, 23:00:00";"8";"3.02";"0.34";"33.52";"1.67"
"Newberry Condo Assoc";"May 1, 2026, 22:00:00";"8";"3.25";"0.34";"32.29";"1.78"
"Newberry Condo Assoc";"May 1, 2026, 21:00:00";"8";"2.4";"0.34";"32.98";"1.55"
"Newberry Condo Assoc";"May 1, 2026, 20:00:00";"8";"1.78";"0.32";"32.62";"1.51"
"Newberry Condo Assoc";"May 1, 2026, 19:00:00";"8";"1.49";"0.31";"33.26";"1.69"
"Newberry Condo Assoc";"May 1, 2026, 18:00:00";"8";"0.7";"0.31";"34.47";"3.81"
"Newberry Condo Assoc";"May 1, 2026, 17:00:00";"7";"0.04";"0.31";"33.64";"1.78"
"Newberry Condo Assoc";"May 1, 2026, 16:00:00";"7";"0";"0.31";"33.94";"1.79"
"Newberry Condo Assoc";"May 1, 2026, 15:00:00";"7";"0";"0.3";"34.76";"1.82"
"Newberry Condo Assoc";"May 1, 2026, 14:00:00";"7";"0";"0.31";"36.93";"2.54"
"Newberry Condo Assoc";"May 1, 2026, 13:00:00";"7";"0.08";"0.31";"38.53";"2.46"
"Newberry Condo Assoc";"May 1, 2026, 12:00:00";"7";"0.1";"0.3";"38.17";"2.29"
"Newberry Condo Assoc";"May 1, 2026, 11:00:00";"7";"0.07";"0.3";"36.23";"1.67"
"Newberry Condo Assoc";"May 1, 2026, 10:00:00";"7";"1.09";"0.29";"33.39";"1.72"
"Newberry Condo Assoc";"May 1, 2026, 09:00:00";"7";"3.54";"0.28";"31.43";"1.5"
"Newberry Condo Assoc";"May 1, 2026, 08:00:00";"8";"7.32";"0.39";"32.15";"1.84"
"Newberry Condo Assoc";"May 1, 2026, 07:00:00";"10";"5.49";"0.33";"30.87";"1.8"
"Newberry Condo Assoc";"May 1, 2026, 06:00:00";"12";"2.76";"0.3";"29.25";"1.63"
"Newberry Condo Assoc";"May 1, 2026, 05:00:00";"14";"1.84";"0.37";"29.38";"1.49"
"Newberry Condo Assoc";"May 1, 2026, 04:00:00";"16";"1.11";"0.23";"27.25";"1.31"
"Newberry Condo Assoc";"May 1, 2026, 03:00:00";"17";"1.32";"0.23";"26.91";"1.41"
"Newberry Condo Assoc";"May 1, 2026, 02:00:00";"19";"1.46";"0.23";"26.9";"1.47"
"Newberry Condo Assoc";"May 1, 2026, 01:00:00";"22";"1.79";"0.25";"27.47";"1.45"
"Newberry Condo Assoc";"May 1, 2026, 00:00:00";"24";"1.81";"0.24";"27.2";"1.28"
"Newberry Condo Assoc";"Apr 30, 2026, 23:00:00";"25";"1.39";"0.25";"27.58";"1.36"
"Newberry Condo Assoc";"Apr 30, 2026, 22:00:00";"26";"1.43";"0.25";"27.94";"1.2"
"Newberry Condo Assoc";"Apr 30, 2026, 21:00:00";"27";"0.88";"0.26";"29.04";"1.11"
"Newberry Condo Assoc";"Apr 30, 2026, 20:00:00";"28";"0.72";"0.28";"32.39";"1.2"
"Newberry Condo Assoc";"Apr 30, 2026, 19:00:00";"30";"0.31";"0.3";"37.69";"0.91"
"Newberry Condo Assoc";"Apr 30, 2026, 18:00:00";"32";"0.19";"0.3";"41.62";"1.96"
"Newberry Condo Assoc";"Apr 30, 2026, 17:00:00";"33";"0";"0.3";"41.95";"1.41"
"Newberry Condo Assoc";"Apr 30, 2026, 16:00:00";"34";"0";"0.3";"43.3";"1.32"
"Newberry Condo Assoc";"Apr 30, 2026, 15:00:00";"36";"0";"0.3";"44.78";"1.5"
"Newberry Condo Assoc";"Apr 30, 2026, 14:00:00";"37";"0";"0.29";"47.7";"1.71"
"Newberry Condo Assoc";"Apr 30, 2026, 13:00:00";"38";"0";"0.28";"49.2";"2.19"
"Newberry Condo Assoc";"Apr 30, 2026, 12:00:00";"39";"0";"0.28";"53.43";"2.47"
"Newberry Condo Assoc";"Apr 30, 2026, 11:00:00";"39";"0";"0.29";"58.13";"3.19"
"Newberry Condo Assoc";"Apr 30, 2026, 10:00:00";"39";"0.49";"0.31";"60.16";"3.22"
"Newberry Condo Assoc";"Apr 30, 2026, 09:00:00";"40";"1.08";"0.34";"57.01";"7.14"
"Newberry Condo Assoc";"Apr 30, 2026, 08:00:00";"39";"2.59";"0.3";"54.19";"10.08"
"Newberry Condo Assoc";"Apr 30, 2026, 07:00:00";"38";"0.44";"0.28";"52.16";"11.97"
"Newberry Condo Assoc";"Apr 30, 2026, 06:00:00";"36";"1.62";"0.35";"55.02";"14.35"
"Newberry Condo Assoc";"Apr 30, 2026, 05:00:00";"34";"0";"0.27";"56.53";"11.4"
"Newberry Condo Assoc";"Apr 30, 2026, 04:00:00";"33";"0";"0.27";"60.29";"9.56"
"Newberry Condo Assoc";"Apr 30, 2026, 03:00:00";"31";"0";"0.28";"60.1";"13.92"
"Newberry Condo Assoc";"Apr 30, 2026, 02:00:00";"29";"0.04";"0.27";"60.79";"18.31"
"Newberry Condo Assoc";"Apr 30, 2026, 01:00:00";"27";"0.34";"0.28";"63.51";"10.61"
"Newberry Condo Assoc";"Apr 30, 2026, 00:00:00";"26";"1.17";"0.28";"62.92";"7.18"
"Newberry Condo Assoc";"Apr 29, 2026, 23:00:00";"26";"2.32";"0.29";"62.77";"6.6"
"Newberry Condo Assoc";"Apr 29, 2026, 22:00:00";"25";"3.01";"0.3";"63.76";"8.23"
"Newberry Condo Assoc";"Apr 29, 2026, 21:00:00";"25";"4.21";"0.33";"63.64";"9.59"
"Newberry Condo Assoc";"Apr 29, 2026, 20:00:00";"24";"4.77";"0.35";"63.07";"9.94"
"Newberry Condo Assoc";"Apr 29, 2026, 19:00:00";"24";"3.79";"0.35";"62.35";"11.24"
"Newberry Condo Assoc";"Apr 29, 2026, 18:00:00";"23";"3.46";"0.34";"61.09";"11.16"
"Newberry Condo Assoc";"Apr 29, 2026, 17:00:00";"21";"3.64";"0.32";"56.85";"7.93"
"Newberry Condo Assoc";"Apr 29, 2026, 16:00:00";"20";"4.42";"0.34";"54.92";"8.97"
"Newberry Condo Assoc";"Apr 29, 2026, 15:00:00";"20";"3.44";"0.33";"51.9";"9.35"
"Newberry Condo Assoc";"Apr 29, 2026, 14:00:00";"18";"3.13";"0.32";"50.44";"8.26"
"Newberry Condo Assoc";"Apr 29, 2026, 13:00:00";"17";"3.25";"0.35";"48.12";"6.73"
"Newberry Condo Assoc";"Apr 29, 2026, 12:00:00";"16";"3.32";"0.31";"45.31";"4.53"
"Newberry Condo Assoc";"Apr 29, 2026, 11:00:00";"16";"4.91";"0.31";"43.25";"3.69"
"Newberry Condo Assoc";"Apr 29, 2026, 10:00:00";"15";"6.35";"0.32";"41.87";"5.4"
"Newberry Condo Assoc";"Apr 29, 2026, 09:00:00";"15";"5.72";"0.3";"41.34";"3.47"
"Newberry Condo Assoc";"Apr 29, 2026, 08:00:00";"15";"6.72";"0.29";"39.34";"3.17"
"Newberry Condo Assoc";"Apr 29, 2026, 07:00:00";"15";"4.99";"0.27";"39.28";"2.67"
"Newberry Condo Assoc";"Apr 29, 2026, 06:00:00";"14";"2.85";"0.26";"39.76";"2.52"
"Newberry Condo Assoc";"Apr 29, 2026, 05:00:00";"14";"1.59";"0.25";"40.48";"2.51"
"Newberry Condo Assoc";"Apr 29, 2026, 04:00:00";"14";"1.34";"0.25";"41.18";"2.18"
"Newberry Condo Assoc";"Apr 29, 2026, 03:00:00";"14";"0.76";"0.27";"43.39";"2.26"
"Newberry Condo Assoc";"Apr 29, 2026, 02:00:00";"14";"0.74";"0.3";"47.13";"3.52"
"Newberry Condo Assoc";"Apr 29, 2026, 01:00:00";"14";"0.78";"0.31";"47.9";"5.07"
"Newberry Condo Assoc";"Apr 29, 2026, 00:00:00";"14";"1.18";"0.32";"47.52";"5.77"
"Newberry Condo Assoc";"Apr 28, 2026, 23:00:00";"13";"1.67";"0.33";"47.3";"4.74"
"Newberry Condo Assoc";"Apr 28, 2026, 22:00:00";"13";"0.96";"0.32";"46.72";"4.93"
"Newberry Condo Assoc";"Apr 28, 2026, 21:00:00";"12";"1.7";"0.32";"46.12";"6.63"
"Newberry Condo Assoc";"Apr 28, 2026, 20:00:00";"12";"3.6";"0.34";"46.21";"6.41"
"Newberry Condo Assoc";"Apr 28, 2026, 19:00:00";"11";"3.55";"0.33";"45.84";"5.44"
"Newberry Condo Assoc";"Apr 28, 2026, 18:00:00";"11";"4.05";"0.34";"45.47";"3.89"
"Newberry Condo Assoc";"Apr 28, 2026, 17:00:00";"11";"3.3";"0.33";"44.08";"3.08"
"Newberry Condo Assoc";"Apr 28, 2026, 16:00:00";"11";"1.68";"0.31";"40.88";"3.28"
"Newberry Condo Assoc";"Apr 28, 2026, 15:00:00";"11";"2.05";"0.3";"39.7";"2.09"
"Newberry Condo Assoc";"Apr 28, 2026, 14:00:00";"11";"3.51";"0.3";"37.73";"1.98"
"Newberry Condo Assoc";"Apr 28, 2026, 13:00:00";"11";"4.01";"0.28";"34.87";"1.64"
"Newberry Condo Assoc";"Apr 28, 2026, 12:00:00";"11";"3.97";"0.27";"33.58";"1.72"
"Newberry Condo Assoc";"Apr 28, 2026, 11:00:00";"11";"4.23";"0.26";"31.78";"1.83"
"Newberry Condo Assoc";"Apr 28, 2026, 10:00:00";"11";"6.47";"0.26";"31.02";"2.2"
"Newberry Condo Assoc";"Apr 28, 2026, 09:00:00";"11";"5.51";"0.28";"31.13";"2.65"
"Newberry Condo Assoc";"Apr 28, 2026, 08:00:00";"12";"5.99";"0.27";"30.79";"2.01"
"Newberry Condo Assoc";"Apr 28, 2026, 07:00:00";"15";"5.19";"0.26";"30.53";"2.26"
"Newberry Condo Assoc";"Apr 28, 2026, 06:00:00";"20";"4.54";"0.26";"32.25";"1.91"
"Newberry Condo Assoc";"Apr 28, 2026, 05:00:00";"24";"2.19";"0.22";"29.74";"1.89"
"Newberry Condo Assoc";"Apr 28, 2026, 04:00:00";"28";"2.3";"0.23";"29.45";"2.11"
"Newberry Condo Assoc";"Apr 28, 2026, 03:00:00";"31";"1.99";"0.24";"29.37";"2.44"
"Newberry Condo Assoc";"Apr 28, 2026, 02:00:00";"33";"2.61";"0.25";"29.54";"2.06"
"Newberry Condo Assoc";"Apr 28, 2026, 01:00:00";"35";"3.19";"0.27";"30";"2.28"
"Newberry Condo Assoc";"Apr 28, 2026, 00:00:00";"37";"2.93";"0.29";"30.91";"2.22"
"Newberry Condo Assoc";"Apr 27, 2026, 23:00:00";"38";"3.54";"0.31";"33.41";"2.56"
"Newberry Condo Assoc";"Apr 27, 2026, 22:00:00";"38";"4.15";"0.36";"36.49";"2.95"
"Newberry Condo Assoc";"Apr 27, 2026, 21:00:00";"38";"4.61";"0.36";"37.11";"2.7"
"Newberry Condo Assoc";"Apr 27, 2026, 20:00:00";"37";"2.85";"0.33";"38.66";"2.63"
"Newberry Condo Assoc";"Apr 27, 2026, 19:00:00";"37";"2.37";"0.34";"40.66";"3.47"
"Newberry Condo Assoc";"Apr 27, 2026, 18:00:00";"37";"1.63";"0.34";"40.39";"4.15"
"Newberry Condo Assoc";"Apr 27, 2026, 17:00:00";"37";"0.06";"0.34";"39.98";"4.26"
"Newberry Condo Assoc";"Apr 27, 2026, 16:00:00";"36";"0.25";"0.32";"40.15";"3.33"
"Newberry Condo Assoc";"Apr 27, 2026, 15:00:00";"36";"0";"0.32";"41.42";"2.91"
"Newberry Condo Assoc";"Apr 27, 2026, 14:00:00";"36";"0";"0.3";"41.75";"2.23"
"Newberry Condo Assoc";"Apr 27, 2026, 13:00:00";"36";"0";"0.31";"43.9";"2.17"
"Newberry Condo Assoc";"Apr 27, 2026, 12:00:00";"37";"2.16";"0.33";"47.96";"2.36"
"Newberry Condo Assoc";"Apr 27, 2026, 11:00:00";"37";"20.87";"0.31";"51.14";"2.4"
"Newberry Condo Assoc";"Apr 27, 2026, 10:00:00";"37";"14.42";"0.35";"47.06";"2.68"
"Newberry Condo Assoc";"Apr 27, 2026, 09:00:00";"36";"10.77";"0.41";"40.88";"8.03"
"Newberry Condo Assoc";"Apr 27, 2026, 08:00:00";"35";"11.07";"0.65";"43.49";"19.52"
"Newberry Condo Assoc";"Apr 27, 2026, 07:00:00";"32";"8.77";"0.79";"49.05";"26.28"
"Newberry Condo Assoc";"Apr 27, 2026, 06:00:00";"28";"7.31";"0.64";"42.06";"27.87"
"Newberry Condo Assoc";"Apr 27, 2026, 05:00:00";"23";"6.57";"0.33";"37.93";"25.86"
"Newberry Condo Assoc";"Apr 27, 2026, 04:00:00";"19";"5.83";"0.42";"38.38";"17.81"
"Newberry Condo Assoc";"Apr 27, 2026, 03:00:00";"16";"6.81";"0.31";"36.27";"15.59"
"Newberry Condo Assoc";"Apr 27, 2026, 02:00:00";"14";"7.11";"0.31";"39.34";"15.12"
"Newberry Condo Assoc";"Apr 27, 2026, 01:00:00";"11";"6.73";"0.33";"38.4";"10.77"
"Newberry Condo Assoc";"Apr 27, 2026, 00:00:00";"10";"6.26";"0.3";"37.16";"6.52"
"Newberry Condo Assoc";"Apr 26, 2026, 23:00:00";"11";"5.49";"0.29";"36.93";"2.73"
"Newberry Condo Assoc";"Apr 26, 2026, 22:00:00";"13";"5.67";"0.27";"35";"1.88"
"Newberry Condo Assoc";"Apr 26, 2026, 21:00:00";"14";"5.44";"0.27";"34.82";"2.08"
"Newberry Condo Assoc";"Apr 26, 2026, 20:00:00";"15";"5.8";"0.28";"35.42";"2.28"
"Newberry Condo Assoc";"Apr 26, 2026, 19:00:00";"17";"5.33";"0.28";"36.58";"1.84"
"Newberry Condo Assoc";"Apr 26, 2026, 18:00:00";"19";"4.66";"0.27";"36.58";"2.02"
"Newberry Condo Assoc";"Apr 26, 2026, 17:00:00";"21";"4.09";"0.28";"37.29";"1.74"
"Newberry Condo Assoc";"Apr 26, 2026, 16:00:00";"22";"4.41";"0.28";"37.9";"2.23"
"Newberry Condo Assoc";"Apr 26, 2026, 15:00:00";"23";"5.25";"0.29";"38.15";"2.13"
"Newberry Condo Assoc";"Apr 26, 2026, 14:00:00";"25";"4.97";"0.25";"35.47";"3.62"
"Newberry Condo Assoc";"Apr 26, 2026, 13:00:00";"26";"4.3";"0.25";"36.77";"4.67"
"Newberry Condo Assoc";"Apr 26, 2026, 12:00:00";"27";"5.39";"0.26";"38.08";"2.79"
"Newberry Condo Assoc";"Apr 26, 2026, 11:00:00";"29";"5.58";"0.24";"36.71";"1.95"
"Newberry Condo Assoc";"Apr 26, 2026, 10:00:00";"30";"4.92";"0.22";"33.88";"1.59"
"Newberry Condo Assoc";"Apr 26, 2026, 09:00:00";"32";"4.8";"0.21";"32.54";"1.23"
"Newberry Condo Assoc";"Apr 26, 2026, 08:00:00";"33";"4.77";"0.21";"32.35";"1.11"
"Newberry Condo Assoc";"Apr 26, 2026, 07:00:00";"34";"4.8";"0.2";"32.1";"0.88"
"Newberry Condo Assoc";"Apr 26, 2026, 06:00:00";"35";"4.6";"0.2";"32.3";"1.08"
"Newberry Condo Assoc";"Apr 26, 2026, 05:00:00";"36";"4.47";"0.2";"33.06";"2.1"
"Newberry Condo Assoc";"Apr 26, 2026, 04:00:00";"37";"4.55";"0.2";"33.13";"1.7"
"Newberry Condo Assoc";"Apr 26, 2026, 03:00:00";"38";"4.45";"0.2";"33.31";"1.27"
"Newberry Condo Assoc";"Apr 26, 2026, 02:00:00";"38";"4.13";"0.21";"34.29";"1.61"
"Newberry Condo Assoc";"Apr 26, 2026, 01:00:00";"39";"4.87";"0.22";"35.5";"3.75"
"Newberry Condo Assoc";"Apr 26, 2026, 00:00:00";"40";"5.58";"0.24";"36.21";"14.82"
"Newberry Condo Assoc";"Apr 25, 2026, 23:00:00";"38";"5.51";"0.24";"35.51";"9.42"
"Newberry Condo Assoc";"Apr 25, 2026, 22:00:00";"38";"5.27";"0.24";"35.41";"9.52"
"Newberry Condo Assoc";"Apr 25, 2026, 21:00:00";"37";"4.97";"0.25";"35.8";"10.91"
"Newberry Condo Assoc";"Apr 25, 2026, 20:00:00";"36";"5.06";"0.26";"35.87";"11.71"
"Newberry Condo Assoc";"Apr 25, 2026, 19:00:00";"35";"5.19";"0.28";"36.35";"11.63"
"Newberry Condo Assoc";"Apr 25, 2026, 18:00:00";"34";"5.05";"0.3";"39.28";"12.58"
"Newberry Condo Assoc";"Apr 25, 2026, 17:00:00";"33";"4.41";"0.31";"40.4";"9.92"
"Newberry Condo Assoc";"Apr 25, 2026, 16:00:00";"32";"4.27";"0.3";"42.11";"9.41"
"Newberry Condo Assoc";"Apr 25, 2026, 15:00:00";"32";"4.39";"0.31";"45.41";"10.45"
"Newberry Condo Assoc";"Apr 25, 2026, 14:00:00";"32";"4.56";"0.32";"45.4";"11.09"
"Newberry Condo Assoc";"Apr 25, 2026, 13:00:00";"31";"4.79";"0.31";"42.93";"11.59"
"Newberry Condo Assoc";"Apr 25, 2026, 12:00:00";"30";"5.17";"0.3";"41.06";"10.78"
"Newberry Condo Assoc";"Apr 25, 2026, 11:00:00";"29";"5.54";"0.29";"38.8";"10.99"
"Newberry Condo Assoc";"Apr 25, 2026, 10:00:00";"28";"5.4";"0.29";"37.78";"10.27"
"Newberry Condo Assoc";"Apr 25, 2026, 09:00:00";"27";"5.25";"0.29";"37.34";"8.88"
"Newberry Condo Assoc";"Apr 25, 2026, 08:00:00";"26";"4.99";"0.27";"35.13";"8.89"
"Newberry Condo Assoc";"Apr 25, 2026, 07:00:00";"25";"4.07";"0.26";"34.58";"6.41"
"Newberry Condo Assoc";"Apr 25, 2026, 06:00:00";"25";"3.8";"0.28";"36.25";"6.92"
"Newberry Condo Assoc";"Apr 25, 2026, 05:00:00";"25";"4.03";"0.29";"36.63";"5.73"
"Newberry Condo Assoc";"Apr 25, 2026, 04:00:00";"24";"5.42";"0.32";"37.93";"5.38"
"Newberry Condo Assoc";"Apr 25, 2026, 03:00:00";"24";"4.9";"0.33";"40.24";"5.55"
"Newberry Condo Assoc";"Apr 25, 2026, 02:00:00";"24";"4.95";"0.37";"41.55";"6.68"
"Newberry Condo Assoc";"Apr 25, 2026, 01:00:00";"23";"5.91";"0.41";"45.16";"6.62"
"Newberry Condo Assoc";"Apr 25, 2026, 00:00:00";"23";"5.94";"0.4";"44.25";"6.24"
"Newberry Condo Assoc";"Apr 24, 2026, 23:00:00";"23";"6.66";"0.42";"44.79";"5.48"
"Newberry Condo Assoc";"Apr 24, 2026, 22:00:00";"23";"6.59";"0.45";"47.62";"5.66"
"Newberry Condo Assoc";"Apr 24, 2026, 21:00:00";"23";"5.87";"0.47";"47.78";"5.61"
"Newberry Condo Assoc";"Apr 24, 2026, 20:00:00";"23";"5.11";"0.44";"45.41";"5.47"
"Newberry Condo Assoc";"Apr 24, 2026, 19:00:00";"22";"2.64";"0.4";"41.9";"5.14"
"Newberry Condo Assoc";"Apr 24, 2026, 18:00:00";"22";"1.14";"0.41";"46.41";"6.3"
"Newberry Condo Assoc";"Apr 24, 2026, 17:00:00";"22";"0.58";"0.42";"50.02";"7.76"
"Newberry Condo Assoc";"Apr 24, 2026, 16:00:00";"21";"1.11";"0.38";"50.46";"7.51"
"Newberry Condo Assoc";"Apr 24, 2026, 15:00:00";"20";"0.02";"0.36";"63.5";"7.66"
"Newberry Condo Assoc";"Apr 24, 2026, 14:00:00";"20";"0";"0.35";"68.39";"6.62"
"Newberry Condo Assoc";"Apr 24, 2026, 13:00:00";"20";"0";"0.36";"64.96";"5.96"
"Newberry Condo Assoc";"Apr 24, 2026, 12:00:00";"20";"0.29";"0.37";"55.75";"6.03"
"Newberry Condo Assoc";"Apr 24, 2026, 11:00:00";"19";"3.94";"0.38";"48.24";"5.51"
"Newberry Condo Assoc";"Apr 24, 2026, 10:00:00";"19";"5.37";"0.36";"44.98";"5.23"
"Newberry Condo Assoc";"Apr 24, 2026, 09:00:00";"19";"8.31";"0.41";"48.23";"4.07"
"Newberry Condo Assoc";"Apr 24, 2026, 08:00:00";"19";"11.58";"0.51";"50.18";"4.22"
"Newberry Condo Assoc";"Apr 24, 2026, 07:00:00";"19";"9.19";"0.6";"49.42";"4.74"
"Newberry Condo Assoc";"Apr 24, 2026, 06:00:00";"19";"6.14";"0.49";"46.04";"3.94"
"Newberry Condo Assoc";"Apr 24, 2026, 05:00:00";"19";"5.42";"0.38";"45.55";"3.91"
"Newberry Condo Assoc";"Apr 24, 2026, 04:00:00";"19";"3.69";"0.36";"46.24";"3.63"
"Newberry Condo Assoc";"Apr 24, 2026, 03:00:00";"19";"5.93";"0.4";"50.41";"3.85"
"Newberry Condo Assoc";"Apr 24, 2026, 02:00:00";"20";"9.2";"0.44";"49.64";"4.22"
"Newberry Condo Assoc";"Apr 24, 2026, 01:00:00";"25";"25.97";"0.55";"56.68";"4.81"
"Newberry Condo Assoc";"Apr 24, 2026, 00:00:00";"20";"14.93";"0.55";"53.86";"5.28"
"Newberry Condo Assoc";"Apr 23, 2026, 23:00:00";"20";"7.89";"0.53";"50.7";"5.24"
"Newberry Condo Assoc";"Apr 23, 2026, 22:00:00";"20";"7.16";"0.58";"47.12";"5.36"
"Newberry Condo Assoc";"Apr 23, 2026, 21:00:00";"19";"8.28";"0.54";"49.2";"5.48"
"Newberry Condo Assoc";"Apr 23, 2026, 20:00:00";"19";"1.58";"0.41";"46.62";"4.23"
"Newberry Condo Assoc";"Apr 23, 2026, 19:00:00";"19";"0.81";"0.37";"48.66";"3.11"
"Newberry Condo Assoc";"Apr 23, 2026, 18:00:00";"20";"0.22";"0.36";"54.28";"3.42"
"Newberry Condo Assoc";"Apr 23, 2026, 17:00:00";"20";"0";"0.36";"61.32";"4.15"
"Newberry Condo Assoc";"Apr 23, 2026, 16:00:00";"20";"0";"0.35";"62.56";"4.34"
"Newberry Condo Assoc";"Apr 23, 2026, 15:00:00";"21";"0";"0.35";"62.04";"4.71"
"Newberry Condo Assoc";"Apr 23, 2026, 14:00:00";"21";"0";"0.35";"59.64";"5.5"
"Newberry Condo Assoc";"Apr 23, 2026, 13:00:00";"21";"0.12";"0.35";"55.7";"5.29"
"Newberry Condo Assoc";"Apr 23, 2026, 12:00:00";"21";"0.33";"0.34";"53.74";"4.92"
"Newberry Condo Assoc";"Apr 23, 2026, 11:00:00";"21";"1.16";"0.35";"49.6";"4.04"
"Newberry Condo Assoc";"Apr 23, 2026, 10:00:00";"21";"5.52";"0.36";"45.93";"4.04"
"Newberry Condo Assoc";"Apr 23, 2026, 09:00:00";"22";"8.59";"0.39";"48.32";"4.18"
"Newberry Condo Assoc";"Apr 23, 2026, 08:00:00";"22";"12.44";"0.79";"46.5";"4.21"
"Newberry Condo Assoc";"Apr 23, 2026, 07:00:00";"22";"9.86";"0.44";"42.73";"4.79"
"Newberry Condo Assoc";"Apr 23, 2026, 06:00:00";"22";"8.21";"0.48";"44.62";"4.89"
"Newberry Condo Assoc";"Apr 23, 2026, 05:00:00";"21";"5.78";"0.4";"39.15";"4.43"
"Newberry Condo Assoc";"Apr 23, 2026, 04:00:00";"21";"3.41";"0.31";"38.85";"4.58"
"Newberry Condo Assoc";"Apr 23, 2026, 03:00:00";"21";"3.2";"0.32";"37.86";"4.45"
"Newberry Condo Assoc";"Apr 23, 2026, 02:00:00";"21";"3.58";"0.31";"36.8";"4.8"
"Newberry Condo Assoc";"Apr 23, 2026, 01:00:00";"21";"3.68";"0.31";"36.09";"4.96"
"Newberry Condo Assoc";"Apr 23, 2026, 00:00:00";"20";"3.95";"0.32";"37.14";"4.76"
"Newberry Condo Assoc";"Apr 22, 2026, 23:00:00";"20";"5.48";"0.36";"40.21";"5.01"
"Newberry Condo Assoc";"Apr 22, 2026, 22:00:00";"20";"3.01";"0.34";"40.67";"4.78"
"Newberry Condo Assoc";"Apr 22, 2026, 21:00:00";"20";"4.18";"0.35";"39.77";"5.08"
"Newberry Condo Assoc";"Apr 22, 2026, 20:00:00";"19";"1.38";"0.33";"39.74";"4.99"
"Newberry Condo Assoc";"Apr 22, 2026, 19:00:00";"19";"1.29";"0.34";"41.2";"4.41"
