sep=;
"Location";"Date";"NO2 (ppb)";"VOCs (ppb)";"PM2.5 (µg/m³)"
"Belfort Park Dr";"May 29, 2026, 08:00:00";"6.65";"47.87";"1.42"
"Belfort Park Dr";"May 29, 2026, 07:00:00";"6.83";"45.31";"1.45"
"Belfort Park Dr";"May 29, 2026, 06:00:00";"2.58";"40.39";"1.19"
"Belfort Park Dr";"May 29, 2026, 05:00:00";"0";"38.47";"1.39"
"Belfort Park Dr";"May 29, 2026, 04:00:00";"0";"39.1";"0.91"
"Belfort Park Dr";"May 29, 2026, 03:00:00";"0";"39.97";"0.8"
"Belfort Park Dr";"May 29, 2026, 02:00:00";"0";"41.7";"0.99"
"Belfort Park Dr";"May 29, 2026, 01:00:00";"0.01";"44.19";"1.26"
"Belfort Park Dr";"May 29, 2026, 00:00:00";"0.19";"45.01";"1.24"
"Belfort Park Dr";"May 28, 2026, 23:00:00";"0";"46.89";"1.46"
"Belfort Park Dr";"May 28, 2026, 22:00:00";"0.39";"47.04";"1.41"
"Belfort Park Dr";"May 28, 2026, 21:00:00";"0";"44.32";"1.15"
"Belfort Park Dr";"May 28, 2026, 20:00:00";"0";"43.35";"1.23"
"Belfort Park Dr";"May 28, 2026, 19:00:00";"0";"46.42";"1.33"
"Belfort Park Dr";"May 28, 2026, 18:00:00";"0";"52.12";"1.38"
"Belfort Park Dr";"May 28, 2026, 17:00:00";"0";"56.93";"1.35"
"Belfort Park Dr";"May 28, 2026, 16:00:00";"0";"63.75";"1.29"
"Belfort Park Dr";"May 28, 2026, 15:00:00";"0";"67.02";"1.27"
"Belfort Park Dr";"May 28, 2026, 14:00:00";"0";"67.37";"1.31"
"Belfort Park Dr";"May 28, 2026, 13:00:00";"0";"70.93";"1.43"
"Belfort Park Dr";"May 28, 2026, 12:00:00";"0";"77.55";"1.71"
"Belfort Park Dr";"May 28, 2026, 11:00:00";"0";"74.34";"2.01"
"Belfort Park Dr";"May 28, 2026, 10:00:00";"0";"83.28";"3"
"Belfort Park Dr";"May 28, 2026, 09:00:00";"0.22";"101.5";"3.31"
"Belfort Park Dr";"May 28, 2026, 08:00:00";"0.42";"114.43";"3.63"
"Belfort Park Dr";"May 28, 2026, 07:00:00";"0.01";"120.08";"5.09"
"Belfort Park Dr";"May 28, 2026, 06:00:00";"0";"125.16";"5.71"
"Belfort Park Dr";"May 28, 2026, 05:00:00";"0";"131.01";"5.65"
"Belfort Park Dr";"May 28, 2026, 04:00:00";"0";"135.48";"4.86"
"Belfort Park Dr";"May 28, 2026, 03:00:00";"0";"136.76";"4.21"
"Belfort Park Dr";"May 28, 2026, 02:00:00";"0";"136.77";"3.63"
"Belfort Park Dr";"May 28, 2026, 01:00:00";"0";"138.84";"2.6"
"Belfort Park Dr";"May 28, 2026, 00:00:00";"0";"146.07";"1.8"
"Belfort Park Dr";"May 27, 2026, 23:00:00";"0";"153.38";"2.36"
"Belfort Park Dr";"May 27, 2026, 22:00:00";"0";"148.39";"2.22"
"Belfort Park Dr";"May 27, 2026, 21:00:00";"0";"144.26";"1.91"
"Belfort Park Dr";"May 27, 2026, 20:00:00";"0";"148.65";"1.18"
"Belfort Park Dr";"May 27, 2026, 19:00:00";"0";"156.76";"1.83"
"Belfort Park Dr";"May 27, 2026, 18:00:00";"0";"169.41";"2.38"
"Belfort Park Dr";"May 27, 2026, 17:00:00";"0";"183.34";"1.25"
"Belfort Park Dr";"May 27, 2026, 16:00:00";"0";"187.22";"1.72"
"Belfort Park Dr";"May 27, 2026, 15:00:00";"0";"173.38";"2"
"Belfort Park Dr";"May 27, 2026, 14:00:00";"0";"176.33";"1.67"
"Belfort Park Dr";"May 27, 2026, 13:00:00";"0";"178.47";"2.39"
"Belfort Park Dr";"May 27, 2026, 12:00:00";"0";"187.37";"2.83"
"Belfort Park Dr";"May 27, 2026, 11:00:00";"0";"189.82";"5.41"
"Belfort Park Dr";"May 27, 2026, 10:00:00";"0";"183.12";"9.62"
"Belfort Park Dr";"May 27, 2026, 09:00:00";"0";"180.05";"12.49"
"Belfort Park Dr";"May 27, 2026, 08:00:00";"0.18";"174.27";"15.22"
"Belfort Park Dr";"May 27, 2026, 07:00:00";"0.07";"161.93";"17.58"
"Belfort Park Dr";"May 27, 2026, 06:00:00";"0";"161.1";"14.72"
"Belfort Park Dr";"May 27, 2026, 05:00:00";"0";"155.2";"12.35"
"Belfort Park Dr";"May 27, 2026, 04:00:00";"0";"155.41";"11.75"
"Belfort Park Dr";"May 27, 2026, 03:00:00";"0";"152.83";"12.1"
"Belfort Park Dr";"May 27, 2026, 02:00:00";"0";"155.25";"12.83"
"Belfort Park Dr";"May 27, 2026, 01:00:00";"0";"153.78";"12.04"
"Belfort Park Dr";"May 27, 2026, 00:00:00";"0.02";"154.8";"10.86"
"Belfort Park Dr";"May 26, 2026, 23:00:00";"1.97";"152.81";"9.64"
"Belfort Park Dr";"May 26, 2026, 22:00:00";"2.76";"147.3";"8.65"
"Belfort Park Dr";"May 26, 2026, 21:00:00";"0.04";"146.12";"5.37"
"Belfort Park Dr";"May 26, 2026, 20:00:00";"0";"147.05";"4.49"
"Belfort Park Dr";"May 26, 2026, 19:00:00";"0";"145.34";"4.01"
"Belfort Park Dr";"May 26, 2026, 18:00:00";"0";"147.49";"3.58"
"Belfort Park Dr";"May 26, 2026, 17:00:00";"0";"146.34";"3.33"
"Belfort Park Dr";"May 26, 2026, 16:00:00";"0";"152.92";"4.01"
"Belfort Park Dr";"May 26, 2026, 15:00:00";"0";"158.02";"4.83"
"Belfort Park Dr";"May 26, 2026, 14:00:00";"0";"166.84";"8.73"
"Belfort Park Dr";"May 26, 2026, 13:00:00";"0";"167.22";"9.46"
"Belfort Park Dr";"May 26, 2026, 12:00:00";"0";"165.19";"10.72"
"Belfort Park Dr";"May 26, 2026, 11:00:00";"0";"171.04";"18.82"
"Belfort Park Dr";"May 26, 2026, 10:00:00";"0.14";"172.29";"29.33"
"Belfort Park Dr";"May 26, 2026, 09:00:00";"0.28";"164.44";"25.81"
"Belfort Park Dr";"May 26, 2026, 08:00:00";"0.42";"155.87";"24.98"
"Belfort Park Dr";"May 26, 2026, 07:00:00";"0";"141.54";"0"
"Belfort Park Dr";"May 26, 2026, 06:00:00";"0";"136.42";"0"
"Belfort Park Dr";"May 26, 2026, 05:00:00";"0";"138.32";"0"
"Belfort Park Dr";"May 26, 2026, 04:00:00";"0";"145.9";"0"
"Belfort Park Dr";"May 26, 2026, 03:00:00";"0";"150.57";"26.53"
"Belfort Park Dr";"May 26, 2026, 02:00:00";"0";"152.31";"20.2"
"Belfort Park Dr";"May 26, 2026, 01:00:00";"0";"152.44";"17.47"
"Belfort Park Dr";"May 26, 2026, 00:00:00";"0";"153.33";"13.31"
"Belfort Park Dr";"May 25, 2026, 23:00:00";"0";"149.52";"11.9"
"Belfort Park Dr";"May 25, 2026, 22:00:00";"0.37";"152.56";"8.2"
"Belfort Park Dr";"May 25, 2026, 21:00:00";"0";"148.97";"5.56"
"Belfort Park Dr";"May 25, 2026, 20:00:00";"0";"145.47";"3.77"
"Belfort Park Dr";"May 25, 2026, 19:00:00";"0";"146.52";"3.23"
"Belfort Park Dr";"May 25, 2026, 18:00:00";"0";"154.38";"2.95"
"Belfort Park Dr";"May 25, 2026, 17:00:00";"0";"162.52";"2.86"
"Belfort Park Dr";"May 25, 2026, 16:00:00";"0";"168.56";"3.25"
"Belfort Park Dr";"May 25, 2026, 15:00:00";"0";"175.24";"4.19"
"Belfort Park Dr";"May 25, 2026, 14:00:00";"0";"178.69";"5.5"
"Belfort Park Dr";"May 25, 2026, 13:00:00";"0";"178.42";"6.75"
"Belfort Park Dr";"May 25, 2026, 12:00:00";"0";"169.99";"5.53"
"Belfort Park Dr";"May 25, 2026, 11:00:00";"0.33";"155.72";"7.34"
"Belfort Park Dr";"May 25, 2026, 10:00:00";"0.79";"142.1";"10.23"
"Belfort Park Dr";"May 25, 2026, 09:00:00";"0";"130.27";"10.41"
"Belfort Park Dr";"May 25, 2026, 08:00:00";"0";"123.37";"10.09"
"Belfort Park Dr";"May 25, 2026, 07:00:00";"0";"118.19";"7.96"
"Belfort Park Dr";"May 25, 2026, 06:00:00";"0";"119.15";"0"
"Belfort Park Dr";"May 25, 2026, 05:00:00";"0";"109.56";"0"
"Belfort Park Dr";"May 25, 2026, 04:00:00";"0";"108.35";"0"
"Belfort Park Dr";"May 25, 2026, 03:00:00";"0";"107.81";"0"
"Belfort Park Dr";"May 25, 2026, 02:00:00";"0";"106.48";"0"
"Belfort Park Dr";"May 25, 2026, 01:00:00";"0";"103.37";"0"
"Belfort Park Dr";"May 25, 2026, 00:00:00";"0";"101.3";"25.35"
"Belfort Park Dr";"May 24, 2026, 23:00:00";"0";"99.74";"24.32"
"Belfort Park Dr";"May 24, 2026, 22:00:00";"0.06";"101.12";"33.41"
"Belfort Park Dr";"May 24, 2026, 21:00:00";"0.15";"101.34";"32.83"
"Belfort Park Dr";"May 24, 2026, 20:00:00";"0.03";"99.12";"22.79"
"Belfort Park Dr";"May 24, 2026, 19:00:00";"0";"97.42";"18.76"
"Belfort Park Dr";"May 24, 2026, 18:00:00";"0";"99.22";"12.79"
"Belfort Park Dr";"May 24, 2026, 17:00:00";"0";"99.07";"9.6"
"Belfort Park Dr";"May 24, 2026, 16:00:00";"0";"100.52";"7.57"
"Belfort Park Dr";"May 24, 2026, 15:00:00";"0";"101.55";"5.02"
"Belfort Park Dr";"May 24, 2026, 14:00:00";"0";"92.63";"4.36"
"Belfort Park Dr";"May 24, 2026, 13:00:00";"0";"88.48";"3.79"
"Belfort Park Dr";"May 24, 2026, 12:00:00";"0";"81.59";"3.45"
"Belfort Park Dr";"May 24, 2026, 11:00:00";"0";"74.02";"2.82"
"Belfort Park Dr";"May 24, 2026, 10:00:00";"0.05";"66.73";"2.99"
"Belfort Park Dr";"May 24, 2026, 09:00:00";"0";"62.01";"3.58"
"Belfort Park Dr";"May 24, 2026, 08:00:00";"0.12";"58.02";"3.77"
"Belfort Park Dr";"May 24, 2026, 07:00:00";"0";"56.46";"2.76"
"Belfort Park Dr";"May 24, 2026, 06:00:00";"0";"56.13";"2.32"
"Belfort Park Dr";"May 24, 2026, 05:00:00";"0";"57.29";"2.33"
"Belfort Park Dr";"May 24, 2026, 04:00:00";"0.19";"58.24";"1.87"
"Belfort Park Dr";"May 24, 2026, 03:00:00";"0.04";"58.71";"3.28"
"Belfort Park Dr";"May 24, 2026, 02:00:00";"0.04";"59.2";"4.62"
"Belfort Park Dr";"May 24, 2026, 01:00:00";"0.45";"60.1";"9.34"
"Belfort Park Dr";"May 24, 2026, 00:00:00";"1.36";"59.31";"9.21"
"Belfort Park Dr";"May 23, 2026, 23:00:00";"0.53";"57.97";"6.82"
"Belfort Park Dr";"May 23, 2026, 22:00:00";"0.34";"56.84";"5.92"
"Belfort Park Dr";"May 23, 2026, 21:00:00";"0.16";"56.5";"5.77"
"Belfort Park Dr";"May 23, 2026, 20:00:00";"0.05";"58.62";"5.52"
"Belfort Park Dr";"May 23, 2026, 19:00:00";"1.02";"63.38";"5.33"
"Belfort Park Dr";"May 23, 2026, 18:00:00";"0.86";"64.21";"4.73"
"Belfort Park Dr";"May 23, 2026, 17:00:00";"0.47";"63.36";"3.39"
"Belfort Park Dr";"May 23, 2026, 16:00:00";"0.24";"62.29";"2.66"
"Belfort Park Dr";"May 23, 2026, 15:00:00";"0.28";"61.41";"1.49"
"Belfort Park Dr";"May 23, 2026, 14:00:00";"0.24";"60.09";"1.05"
"Belfort Park Dr";"May 23, 2026, 13:00:00";"0.56";"59.45";"1.79"
"Belfort Park Dr";"May 23, 2026, 12:00:00";"0.94";"57.55";"2.89"
"Belfort Park Dr";"May 23, 2026, 11:00:00";"0.73";"56.06";"3.66"
"Belfort Park Dr";"May 23, 2026, 10:00:00";"0.46";"54.99";"5.54"
"Belfort Park Dr";"May 23, 2026, 09:00:00";"0.21";"52.83";"5.97"
"Belfort Park Dr";"May 23, 2026, 08:00:00";"0.75";"51.58";"6.32"
"Belfort Park Dr";"May 23, 2026, 07:00:00";"0.2";"50.78";"8.55"
"Belfort Park Dr";"May 23, 2026, 06:00:00";"0.2";"49.33";"6.3"
"Belfort Park Dr";"May 23, 2026, 05:00:00";"0.18";"48.92";"7.39"
"Belfort Park Dr";"May 23, 2026, 04:00:00";"0.05";"48.99";"7.27"
"Belfort Park Dr";"May 23, 2026, 03:00:00";"0";"49.52";"6.49"
"Belfort Park Dr";"May 23, 2026, 02:00:00";"0.57";"48.92";"7.71"
"Belfort Park Dr";"May 23, 2026, 01:00:00";"0.12";"48.12";"6.16"
"Belfort Park Dr";"May 23, 2026, 00:00:00";"0";"48.36";"5.79"
"Belfort Park Dr";"May 22, 2026, 23:00:00";"0.28";"49.13";"4.8"
"Belfort Park Dr";"May 22, 2026, 22:00:00";"0.03";"48.09";"3.62"
"Belfort Park Dr";"May 22, 2026, 21:00:00";"0";"47.71";"1.95"
"Belfort Park Dr";"May 22, 2026, 20:00:00";"0";"50.21";"1.76"
"Belfort Park Dr";"May 22, 2026, 19:00:00";"0.05";"55.19";"1.71"
"Belfort Park Dr";"May 22, 2026, 18:00:00";"0";"57.59";"1.96"
"Belfort Park Dr";"May 22, 2026, 17:00:00";"0.05";"62.53";"1.72"
"Belfort Park Dr";"May 22, 2026, 16:00:00";"0";"65.09";"2.4"
"Belfort Park Dr";"May 22, 2026, 15:00:00";"0";"67.65";"5.9"
"Belfort Park Dr";"May 22, 2026, 14:00:00";"0.04";"65.83";"3.56"
"Belfort Park Dr";"May 22, 2026, 13:00:00";"0.07";"64.25";"4.02"
"Belfort Park Dr";"May 22, 2026, 12:00:00";"0";"61.58";"3.28"
"Belfort Park Dr";"May 22, 2026, 11:00:00";"0";"63.94";"7.19"
"Belfort Park Dr";"May 22, 2026, 10:00:00";"0.03";"67.57";"21.03"
"Belfort Park Dr";"May 22, 2026, 09:00:00";"0.76";"64.44";"28.64"
"Belfort Park Dr";"May 22, 2026, 08:00:00";"1.38";"62.49";"31.57"
"Belfort Park Dr";"May 22, 2026, 07:00:00";"0.01";"59.08";"37.17"
"Belfort Park Dr";"May 22, 2026, 06:00:00";"0.02";"57.83";"20.93"
"Belfort Park Dr";"May 22, 2026, 05:00:00";"0";"55.8";"15.08"
"Belfort Park Dr";"May 22, 2026, 04:00:00";"0";"54.17";"29.5"
"Belfort Park Dr";"May 22, 2026, 03:00:00";"0";"53.59";"34.66"
"Belfort Park Dr";"May 22, 2026, 02:00:00";"0";"54.78";"36.43"
"Belfort Park Dr";"May 22, 2026, 01:00:00";"0";"53.69";"25.76"
"Belfort Park Dr";"May 22, 2026, 00:00:00";"0";"51.73";"20.76"
"Belfort Park Dr";"May 21, 2026, 23:00:00";"0.11";"50.91";"16.98"
"Belfort Park Dr";"May 21, 2026, 22:00:00";"0.12";"49.59";"12.78"
"Belfort Park Dr";"May 21, 2026, 21:00:00";"0.4";"49.25";"8.34"
"Belfort Park Dr";"May 21, 2026, 20:00:00";"0.13";"49.18";"6.45"
"Belfort Park Dr";"May 21, 2026, 19:00:00";"0.31";"50.5";"5.1"
"Belfort Park Dr";"May 21, 2026, 18:00:00";"0.27";"50.65";"2.72"
"Belfort Park Dr";"May 21, 2026, 17:00:00";"0.06";"51.87";"1.44"
"Belfort Park Dr";"May 21, 2026, 16:00:00";"0";"52.37";"1.33"
"Belfort Park Dr";"May 21, 2026, 15:00:00";"0";"57.88";"1.56"
"Belfort Park Dr";"May 21, 2026, 14:00:00";"0";"59.8";"1.89"
"Belfort Park Dr";"May 21, 2026, 13:00:00";"0";"63.24";"2.27"
"Belfort Park Dr";"May 21, 2026, 12:00:00";"0";"64.7";"2.57"
"Belfort Park Dr";"May 21, 2026, 11:00:00";"0";"69.94";"3.15"
"Belfort Park Dr";"May 21, 2026, 10:00:00";"0";"75.16";"3.86"
"Belfort Park Dr";"May 21, 2026, 09:00:00";"0";"79.21";"4.54"
"Belfort Park Dr";"May 21, 2026, 08:00:00";"0.73";"81.29";"5.92"
"Belfort Park Dr";"May 21, 2026, 07:00:00";"0.53";"81.55";"8.78"
"Belfort Park Dr";"May 21, 2026, 06:00:00";"0";"86.47";"10.65"
"Belfort Park Dr";"May 21, 2026, 05:00:00";"0";"100.6";"25.07"
"Belfort Park Dr";"May 21, 2026, 04:00:00";"0";"105.41";"24.95"
"Belfort Park Dr";"May 21, 2026, 03:00:00";"0";"105.15";"24"
"Belfort Park Dr";"May 21, 2026, 02:00:00";"0.64";"98.2";"14.5"
"Belfort Park Dr";"May 21, 2026, 01:00:00";"0.02";"98.66";"19.22"
"Belfort Park Dr";"May 21, 2026, 00:00:00";"0.48";"98.16";"17.37"
"Belfort Park Dr";"May 20, 2026, 23:00:00";"1.55";"87.18";"11.1"
"Belfort Park Dr";"May 20, 2026, 22:00:00";"0.25";"82.05";"15.24"
"Belfort Park Dr";"May 20, 2026, 21:00:00";"0.21";"78.26";"12.41"
"Belfort Park Dr";"May 20, 2026, 20:00:00";"0.08";"79.59";"9.48"
"Belfort Park Dr";"May 20, 2026, 19:00:00";"0";"74.87";"9.81"
"Belfort Park Dr";"May 20, 2026, 18:00:00";"0.05";"71.69";"9.8"
"Belfort Park Dr";"May 20, 2026, 17:00:00";"0.36";"74.43";"6.8"
"Belfort Park Dr";"May 20, 2026, 16:00:00";"0";"91.66";"7.53"
"Belfort Park Dr";"May 20, 2026, 15:00:00";"0";"103.68";"7.24"
"Belfort Park Dr";"May 20, 2026, 14:00:00";"0";"103.75";"6.09"
"Belfort Park Dr";"May 20, 2026, 13:00:00";"0";"110.71";"5.64"
"Belfort Park Dr";"May 20, 2026, 12:00:00";"0";"115.06";"7.09"
"Belfort Park Dr";"May 20, 2026, 11:00:00";"0";"108.38";"7.83"
"Belfort Park Dr";"May 20, 2026, 10:00:00";"0.28";"97.36";"7.22"
"Belfort Park Dr";"May 20, 2026, 09:00:00";"7.1";"92.44";"7.67"
"Belfort Park Dr";"May 20, 2026, 08:00:00";"10.09";"86.04";"5.94"
"Belfort Park Dr";"May 20, 2026, 07:00:00";"8.94";"72.88";"6.05"
"Belfort Park Dr";"May 20, 2026, 06:00:00";"4.56";"67.3";"5.73"
"Belfort Park Dr";"May 20, 2026, 05:00:00";"0.65";"68.35";"5.81"
"Belfort Park Dr";"May 20, 2026, 04:00:00";"1.14";"65.86";"5.72"
"Belfort Park Dr";"May 20, 2026, 03:00:00";"6.2";"59.44";"4.63"
"Belfort Park Dr";"May 20, 2026, 02:00:00";"0.03";"62.64";"4.23"
"Belfort Park Dr";"May 20, 2026, 01:00:00";"0.84";"61.61";"3.96"
"Belfort Park Dr";"May 20, 2026, 00:00:00";"6.93";"67.78";"4.45"
"Belfort Park Dr";"May 19, 2026, 23:00:00";"20.74";"68.54";"4.66"
"Belfort Park Dr";"May 19, 2026, 22:00:00";"2.45";"62.94";"4.11"
"Belfort Park Dr";"May 19, 2026, 21:00:00";"2.07";"68.04";"3.89"
"Belfort Park Dr";"May 19, 2026, 20:00:00";"8.17";"66.83";"3.41"
"Belfort Park Dr";"May 19, 2026, 19:00:00";"1.38";"60.23";"3.07"
"Belfort Park Dr";"May 19, 2026, 18:00:00";"0";"78.39";"4.47"
"Belfort Park Dr";"May 19, 2026, 17:00:00";"0";"90.45";"5.46"
"Belfort Park Dr";"May 19, 2026, 16:00:00";"0";"103.71";"5.46"
"Belfort Park Dr";"May 19, 2026, 15:00:00";"0";"100.47";"5.41"
"Belfort Park Dr";"May 19, 2026, 14:00:00";"0";"106.26";"5.45"
"Belfort Park Dr";"May 19, 2026, 13:00:00";"0";"111.64";"5.36"
"Belfort Park Dr";"May 19, 2026, 12:00:00";"0";"109.37";"5.73"
"Belfort Park Dr";"May 19, 2026, 11:00:00";"0";"102.12";"6.28"
"Belfort Park Dr";"May 19, 2026, 10:00:00";"0.13";"91.68";"9.14"
"Belfort Park Dr";"May 19, 2026, 09:00:00";"9.1";"74.82";"10.07"
"Belfort Park Dr";"May 19, 2026, 08:00:00";"5.46";"60.95";"9.34"
"Belfort Park Dr";"May 19, 2026, 07:00:00";"5.8";"58.95";"9.81"
"Belfort Park Dr";"May 19, 2026, 06:00:00";"0.71";"57.91";"9.55"
"Belfort Park Dr";"May 19, 2026, 05:00:00";"0.04";"57.84";"9.83"
"Belfort Park Dr";"May 19, 2026, 04:00:00";"0";"59.6";"10.19"
"Belfort Park Dr";"May 19, 2026, 03:00:00";"0";"62.29";"10.4"
"Belfort Park Dr";"May 19, 2026, 02:00:00";"0";"66.36";"10.31"
"Belfort Park Dr";"May 19, 2026, 01:00:00";"0.24";"68.34";"10.13"
"Belfort Park Dr";"May 19, 2026, 00:00:00";"0";"71.57";"10.01"
"Belfort Park Dr";"May 18, 2026, 23:00:00";"0";"74.94";"9.32"
"Belfort Park Dr";"May 18, 2026, 22:00:00";"0";"80.68";"9.52"
"Belfort Park Dr";"May 18, 2026, 21:00:00";"0";"87.81";"9.95"
"Belfort Park Dr";"May 18, 2026, 20:00:00";"0";"89.06";"9.94"
"Belfort Park Dr";"May 18, 2026, 19:00:00";"0";"93.52";"9.88"
"Belfort Park Dr";"May 18, 2026, 18:00:00";"0";"99.87";"10"
"Belfort Park Dr";"May 18, 2026, 17:00:00";"0";"107.58";"8.75"
"Belfort Park Dr";"May 18, 2026, 16:00:00";"0";"115.21";"8.44"
"Belfort Park Dr";"May 18, 2026, 15:00:00";"0";"127.34";"7.81"
"Belfort Park Dr";"May 18, 2026, 14:00:00";"0";"141.19";"7.69"
"Belfort Park Dr";"May 18, 2026, 13:00:00";"0";"132.86";"9.31"
"Belfort Park Dr";"May 18, 2026, 12:00:00";"0";"122.4";"9.79"
"Belfort Park Dr";"May 18, 2026, 11:00:00";"4.16";"120.03";"10.52"
"Belfort Park Dr";"May 18, 2026, 10:00:00";"7.41";"106.09";"9.95"
"Belfort Park Dr";"May 18, 2026, 09:00:00";"13.29";"90.59";"9.01"
"Belfort Park Dr";"May 18, 2026, 08:00:00";"14.5";"95.04";"7.82"
"Belfort Park Dr";"May 18, 2026, 07:00:00";"14.61";"84";"9.4"
"Belfort Park Dr";"May 18, 2026, 06:00:00";"7.87";"75.25";"7.8"
"Belfort Park Dr";"May 18, 2026, 05:00:00";"0.1";"75.75";"7.94"
"Belfort Park Dr";"May 18, 2026, 04:00:00";"0.39";"69.54";"6.76"
"Belfort Park Dr";"May 18, 2026, 03:00:00";"0.39";"67.51";"6.47"
"Belfort Park Dr";"May 18, 2026, 02:00:00";"1.25";"63.45";"6.48"
"Belfort Park Dr";"May 18, 2026, 01:00:00";"1.22";"61.74";"6.04"
"Belfort Park Dr";"May 18, 2026, 00:00:00";"0";"61.42";"6.04"
"Belfort Park Dr";"May 17, 2026, 23:00:00";"0";"66.34";"5.52"
"Belfort Park Dr";"May 17, 2026, 22:00:00";"0";"70.29";"5.21"
"Belfort Park Dr";"May 17, 2026, 21:00:00";"0.45";"68.28";"4.84"
"Belfort Park Dr";"May 17, 2026, 20:00:00";"0.01";"72.68";"3.84"
"Belfort Park Dr";"May 17, 2026, 19:00:00";"0";"78.78";"3.84"
"Belfort Park Dr";"May 17, 2026, 18:00:00";"0";"83.9";"3.89"
"Belfort Park Dr";"May 17, 2026, 17:00:00";"0";"97.46";"3.44"
"Belfort Park Dr";"May 17, 2026, 16:00:00";"0";"98.93";"2.7"
"Belfort Park Dr";"May 17, 2026, 15:00:00";"0";"96.34";"2.56"
"Belfort Park Dr";"May 17, 2026, 14:00:00";"0";"91.37";"3.6"
"Belfort Park Dr";"May 17, 2026, 13:00:00";"0.07";"84.73";"4.74"
"Belfort Park Dr";"May 17, 2026, 12:00:00";"3";"84.59";"5.78"
"Belfort Park Dr";"May 17, 2026, 11:00:00";"9.82";"78.6";"5.98"
"Belfort Park Dr";"May 17, 2026, 10:00:00";"10.17";"80.1";"5.58"
"Belfort Park Dr";"May 17, 2026, 09:00:00";"4.36";"74.06";"4.77"
"Belfort Park Dr";"May 17, 2026, 08:00:00";"6.53";"71.49";"4.78"
"Belfort Park Dr";"May 17, 2026, 07:00:00";"0.71";"61.77";"8.32"
"Belfort Park Dr";"May 17, 2026, 06:00:00";"0.06";"59.71";"7.19"
"Belfort Park Dr";"May 17, 2026, 05:00:00";"0.03";"58.38";"6.53"
"Belfort Park Dr";"May 17, 2026, 04:00:00";"0.21";"59.54";"5.07"
"Belfort Park Dr";"May 17, 2026, 03:00:00";"0.78";"58.99";"4.92"
"Belfort Park Dr";"May 17, 2026, 02:00:00";"0.77";"58";"4.25"
"Belfort Park Dr";"May 17, 2026, 01:00:00";"2.28";"58.77";"3.35"
"Belfort Park Dr";"May 17, 2026, 00:00:00";"3.39";"58";"3.16"
"Belfort Park Dr";"May 16, 2026, 23:00:00";"3.7";"57.93";"3.42"
"Belfort Park Dr";"May 16, 2026, 22:00:00";"0.68";"55.84";"2.96"
"Belfort Park Dr";"May 16, 2026, 21:00:00";"0.19";"53.58";"3.42"
"Belfort Park Dr";"May 16, 2026, 20:00:00";"0.11";"51.25";"3.63"
"Belfort Park Dr";"May 16, 2026, 19:00:00";"0.12";"51.66";"2.32"
"Belfort Park Dr";"May 16, 2026, 18:00:00";"0";"53.46";"3.8"
"Belfort Park Dr";"May 16, 2026, 17:00:00";"0.11";"56.59";"2.96"
"Belfort Park Dr";"May 16, 2026, 16:00:00";"0";"58.8";"2.3"
"Belfort Park Dr";"May 16, 2026, 15:00:00";"0";"55.01";"1.55"
"Belfort Park Dr";"May 16, 2026, 14:00:00";"0";"51.01";"1.6"
"Belfort Park Dr";"May 16, 2026, 13:00:00";"0.11";"51.19";"2.35"
"Belfort Park Dr";"May 16, 2026, 12:00:00";"0.53";"47.4";"2.48"
"Belfort Park Dr";"May 16, 2026, 11:00:00";"2.62";"46.93";"2.87"
"Belfort Park Dr";"May 16, 2026, 10:00:00";"4.54";"48.09";"3.2"
"Belfort Park Dr";"May 16, 2026, 09:00:00";"6.92";"43.83";"3.52"
"Belfort Park Dr";"May 16, 2026, 08:00:00";"8.44";"36.57";"3.55"
"Belfort Park Dr";"May 16, 2026, 07:00:00";"5.03";"39.75";"4.75"
"Belfort Park Dr";"May 16, 2026, 06:00:00";"2.47";"37.36";"3.95"
"Belfort Park Dr";"May 16, 2026, 05:00:00";"2.26";"33.01";"2.97"
"Belfort Park Dr";"May 16, 2026, 04:00:00";"4.84";"40.12";"3.63"
"Belfort Park Dr";"May 16, 2026, 03:00:00";"5.94";"36.93";"3.05"
"Belfort Park Dr";"May 16, 2026, 02:00:00";"6.61";"35.71";"2.47"
"Belfort Park Dr";"May 16, 2026, 01:00:00";"5.63";"33.92";"2.43"
"Belfort Park Dr";"May 16, 2026, 00:00:00";"4.65";"35.8";"2.56"
"Belfort Park Dr";"May 15, 2026, 23:00:00";"8.09";"48.06";"7.94"
"Belfort Park Dr";"May 15, 2026, 22:00:00";"8.26";"43.7";"3.42"
"Belfort Park Dr";"May 15, 2026, 21:00:00";"4.02";"40.21";"1.93"
"Belfort Park Dr";"May 15, 2026, 20:00:00";"2.25";"38.27";"1.34"
"Belfort Park Dr";"May 15, 2026, 19:00:00";"0.92";"36.74";"1.56"
"Belfort Park Dr";"May 15, 2026, 18:00:00";"0.28";"36.17";"1.1"
"Belfort Park Dr";"May 15, 2026, 17:00:00";"0.1";"40.29";"1.14"
"Belfort Park Dr";"May 15, 2026, 16:00:00";"0";"41.5";"1.24"
"Belfort Park Dr";"May 15, 2026, 15:00:00";"0.01";"38.12";"1.63"
"Belfort Park Dr";"May 15, 2026, 14:00:00";"0";"36.18";"1.65"
"Belfort Park Dr";"May 15, 2026, 13:00:00";"0";"36.29";"1.78"
"Belfort Park Dr";"May 15, 2026, 12:00:00";"0.48";"37.72";"1.72"
