sep=;
"Location";"Date";"NO2 (ppb)";"VOCs (ppb)";"PM2.5 (µg/m³)"
"Broad Run HS";"Jul 4, 2026, 09:00:00";"0";"89.06";"12.71"
"Broad Run HS";"Jul 4, 2026, 08:00:00";"0";"99.07";"10.2"
"Broad Run HS";"Jul 4, 2026, 07:00:00";"0.15";"114.39";"12.64"
"Broad Run HS";"Jul 4, 2026, 06:00:00";"0.09";"118.48";"15.17"
"Broad Run HS";"Jul 4, 2026, 05:00:00";"0";"142.69";"17.97"
"Broad Run HS";"Jul 4, 2026, 04:00:00";"0";"166.47";"19.55"
"Broad Run HS";"Jul 4, 2026, 03:00:00";"0";"168.24";"19.69"
"Broad Run HS";"Jul 4, 2026, 02:00:00";"0";"174.6";"20.35"
"Broad Run HS";"Jul 4, 2026, 01:00:00";"0";"192.29";"21.09"
"Broad Run HS";"Jul 4, 2026, 00:00:00";"0";"181.65";"21.19"
"Broad Run HS";"Jul 3, 2026, 23:00:00";"0";"155.63";"22.32"
"Broad Run HS";"Jul 3, 2026, 22:00:00";"0";"125.46";"22.72"
"Broad Run HS";"Jul 3, 2026, 21:00:00";"0";"82.56";"23.81"
"Broad Run HS";"Jul 3, 2026, 20:00:00";"0";"49.51";"25.32"
"Broad Run HS";"Jul 3, 2026, 19:00:00";"0";"34.72";"24.49"
"Broad Run HS";"Jul 3, 2026, 18:00:00";"0";"26.41";"24.07"
"Broad Run HS";"Jul 3, 2026, 17:00:00";"0";"21.06";"23.39"
"Broad Run HS";"Jul 3, 2026, 16:00:00";"0";"12.58";"22.45"
"Broad Run HS";"Jul 3, 2026, 15:00:00";"0";"10.07";"21.41"
"Broad Run HS";"Jul 3, 2026, 14:00:00";"0";"24.61";"22.79"
"Broad Run HS";"Jul 3, 2026, 13:00:00";"0";"39.06";"21.9"
"Broad Run HS";"Jul 3, 2026, 12:00:00";"0";"73.49";"23.81"
"Broad Run HS";"Jul 3, 2026, 11:00:00";"0";"121.48";"25.6"
"Broad Run HS";"Jul 3, 2026, 10:00:00";"0";"168.04";"26.4"
"Broad Run HS";"Jul 3, 2026, 09:00:00";"0";"196.92";"26.47"
"Broad Run HS";"Jul 3, 2026, 08:00:00";"0";"210.72";"26.23"
"Broad Run HS";"Jul 3, 2026, 07:00:00";"0.12";"216.89";"25.42"
"Broad Run HS";"Jul 3, 2026, 06:00:00";"0.05";"202.09";"24"
"Broad Run HS";"Jul 3, 2026, 05:00:00";"0.14";"188.69";"23.03"
"Broad Run HS";"Jul 3, 2026, 04:00:00";"0.07";"157.87";"22.23"
"Broad Run HS";"Jul 3, 2026, 03:00:00";"0";"142.77";"21.88"
"Broad Run HS";"Jul 3, 2026, 02:00:00";"0";"154.86";"21.69"
"Broad Run HS";"Jul 3, 2026, 01:00:00";"0";"160.75";"21.95"
"Broad Run HS";"Jul 3, 2026, 00:00:00";"0";"156.58";"22.31"
"Broad Run HS";"Jul 2, 2026, 23:00:00";"0";"143.32";"22.88"
"Broad Run HS";"Jul 2, 2026, 22:00:00";"0";"105.38";"23.79"
"Broad Run HS";"Jul 2, 2026, 21:00:00";"0";"70.91";"27.06"
"Broad Run HS";"Jul 2, 2026, 20:00:00";"0";"45.63";"29.42"
"Broad Run HS";"Jul 2, 2026, 19:00:00";"0";"20.06";"28.36"
"Broad Run HS";"Jul 2, 2026, 18:00:00";"0";"9.75";"29.66"
"Broad Run HS";"Jul 2, 2026, 17:00:00";"0";"8.02";"29.67"
"Broad Run HS";"Jul 2, 2026, 16:00:00";"0";"11.87";"30.71"
"Broad Run HS";"Jul 2, 2026, 15:00:00";"0";"21.75";"31.72"
"Broad Run HS";"Jul 2, 2026, 14:00:00";"0";"51.99";"31.62"
"Broad Run HS";"Jul 2, 2026, 13:00:00";"0";"102.92";"33.75"
"Broad Run HS";"Jul 2, 2026, 12:00:00";"0";"130.73";"33.99"
"Broad Run HS";"Jul 2, 2026, 11:00:00";"0";"154.45";"31.83"
"Broad Run HS";"Jul 2, 2026, 10:00:00";"0";"199.24";"29.24"
"Broad Run HS";"Jul 2, 2026, 09:00:00";"0";"238.05";"27.47"
"Broad Run HS";"Jul 2, 2026, 08:00:00";"0";"296.02";"19.51"
"Broad Run HS";"Jul 2, 2026, 07:00:00";"0.32";"327.47";"18.39"
"Broad Run HS";"Jul 2, 2026, 06:00:00";"0";"312.74";"19.49"
"Broad Run HS";"Jul 2, 2026, 05:00:00";"0";"276.93";"20.43"
"Broad Run HS";"Jul 2, 2026, 04:00:00";"0";"276.95";"20.82"
"Broad Run HS";"Jul 2, 2026, 03:00:00";"0";"270.36";"20.98"
"Broad Run HS";"Jul 2, 2026, 02:00:00";"0";"258.48";"21.27"
"Broad Run HS";"Jul 2, 2026, 01:00:00";"0";"220.03";"22.08"
"Broad Run HS";"Jul 2, 2026, 00:00:00";"0";"200.46";"22.1"
"Broad Run HS";"Jul 1, 2026, 23:00:00";"0";"181.25";"22.32"
"Broad Run HS";"Jul 1, 2026, 22:00:00";"0";"147.67";"23.58"
"Broad Run HS";"Jul 1, 2026, 21:00:00";"0";"108.77";"25.69"
"Broad Run HS";"Jul 1, 2026, 20:00:00";"0";"69.24";"28.77"
"Broad Run HS";"Jul 1, 2026, 19:00:00";"0";"51.37";"30.09"
"Broad Run HS";"Jul 1, 2026, 18:00:00";"0";"62.76";"29.8"
"Broad Run HS";"Jul 1, 2026, 17:00:00";"0";"69.91";"29.36"
"Broad Run HS";"Jul 1, 2026, 16:00:00";"0";"77.54";"29.12"
"Broad Run HS";"Jul 1, 2026, 15:00:00";"0";"96";"28.8"
"Broad Run HS";"Jul 1, 2026, 14:00:00";"0";"107.88";"28.49"
"Broad Run HS";"Jul 1, 2026, 13:00:00";"0";"134.27";"26.21"
"Broad Run HS";"Jul 1, 2026, 12:00:00";"0";"162.46";"21.65"
"Broad Run HS";"Jul 1, 2026, 11:00:00";"0";"151.94";"17.1"
"Broad Run HS";"Jul 1, 2026, 10:00:00";"0.01";"133.67";"14.75"
"Broad Run HS";"Jul 1, 2026, 09:00:00";"1.26";"127.55";"11.72"
"Broad Run HS";"Jul 1, 2026, 08:00:00";"3.59";"127.59";"10.48"
"Broad Run HS";"Jul 1, 2026, 07:00:00";"6.32";"127.77";"9.23"
"Broad Run HS";"Jul 1, 2026, 06:00:00";"4.64";"108.75";"8.69"
"Broad Run HS";"Jul 1, 2026, 05:00:00";"3.86";"89.3";"8.42"
"Broad Run HS";"Jul 1, 2026, 04:00:00";"4.36";"73.06";"8.35"
"Broad Run HS";"Jul 1, 2026, 03:00:00";"5.39";"60.24";"7.81"
"Broad Run HS";"Jul 1, 2026, 02:00:00";"5.37";"55.35";"7.63"
"Broad Run HS";"Jul 1, 2026, 01:00:00";"7.17";"62.51";"8.18"
"Broad Run HS";"Jul 1, 2026, 00:00:00";"10.43";"58.71";"8.22"
"Broad Run HS";"Jun 30, 2026, 23:00:00";"8.44";"56.65";"8.43"
"Broad Run HS";"Jun 30, 2026, 22:00:00";"11.35";"59.33";"8.51"
"Broad Run HS";"Jun 30, 2026, 21:00:00";"4.13";"63.1";"10.11"
"Broad Run HS";"Jun 30, 2026, 20:00:00";"1.72";"64.16";"12.59"
"Broad Run HS";"Jun 30, 2026, 19:00:00";"0.16";"60.71";"14.19"
"Broad Run HS";"Jun 30, 2026, 18:00:00";"0";"64.43";"14.8"
"Broad Run HS";"Jun 30, 2026, 17:00:00";"0";"72.61";"15.18"
"Broad Run HS";"Jun 30, 2026, 16:00:00";"0";"84.06";"15.31"
"Broad Run HS";"Jun 30, 2026, 15:00:00";"0";"91.02";"14.41"
"Broad Run HS";"Jun 30, 2026, 14:00:00";"0";"92.59";"14.46"
"Broad Run HS";"Jun 30, 2026, 13:00:00";"0";"117.6";"14.55"
"Broad Run HS";"Jun 30, 2026, 12:00:00";"0";"132.15";"13.89"
"Broad Run HS";"Jun 30, 2026, 11:00:00";"0.01";"144.1";"12.23"
"Broad Run HS";"Jun 30, 2026, 10:00:00";"0.5";"192.24";"12.74"
"Broad Run HS";"Jun 30, 2026, 09:00:00";"5.15";"263.79";"12.51"
"Broad Run HS";"Jun 30, 2026, 08:00:00";"7.43";"303.64";"11.6"
"Broad Run HS";"Jun 30, 2026, 07:00:00";"4.65";"275.52";"16.99"
"Broad Run HS";"Jun 30, 2026, 06:00:00";"4.95";"263.88";"15.01"
"Broad Run HS";"Jun 30, 2026, 05:00:00";"5.85";"238.41";"13.21"
"Broad Run HS";"Jun 30, 2026, 04:00:00";"7.72";"227.96";"11.7"
"Broad Run HS";"Jun 30, 2026, 03:00:00";"8.11";"211.96";"11.55"
"Broad Run HS";"Jun 30, 2026, 02:00:00";"8.58";"183.2";"11.61"
"Broad Run HS";"Jun 30, 2026, 01:00:00";"19.91";"147.19";"12.03"
"Broad Run HS";"Jun 30, 2026, 00:00:00";"19.25";"111.02";"10.89"
"Broad Run HS";"Jun 29, 2026, 23:00:00";"16.12";"84.05";"9.69"
"Broad Run HS";"Jun 29, 2026, 22:00:00";"17.7";"85.27";"9.86"
"Broad Run HS";"Jun 29, 2026, 21:00:00";"10.24";"93.92";"11.37"
"Broad Run HS";"Jun 29, 2026, 20:00:00";"12.57";"92.78";"14.71"
"Broad Run HS";"Jun 29, 2026, 19:00:00";"7.32";"92.8";"18.6"
"Broad Run HS";"Jun 29, 2026, 18:00:00";"6.71";"99.1";"17.87"
"Broad Run HS";"Jun 29, 2026, 17:00:00";"2.31";"109.77";"13.79"
"Broad Run HS";"Jun 29, 2026, 16:00:00";"3.41";"118.75";"12.88"
"Broad Run HS";"Jun 29, 2026, 15:00:00";"0";"143.28";"12.39"
"Broad Run HS";"Jun 29, 2026, 14:00:00";"0.01";"170.12";"12.94"
"Broad Run HS";"Jun 29, 2026, 13:00:00";"0";"192.52";"12.49"
"Broad Run HS";"Jun 29, 2026, 12:00:00";"0";"263.23";"13.01"
"Broad Run HS";"Jun 29, 2026, 11:00:00";"1.71";"347.28";"12.64"
"Broad Run HS";"Jun 29, 2026, 10:00:00";"2.02";"410.95";"12.93"
"Broad Run HS";"Jun 29, 2026, 09:00:00";"1.69";"488.18";"18.47"
"Broad Run HS";"Jun 29, 2026, 08:00:00";"2.11";"533.46";"22.03"
"Broad Run HS";"Jun 29, 2026, 07:00:00";"1.87";"532.47";"15.17"
"Broad Run HS";"Jun 29, 2026, 06:00:00";"0.66";"503.44";"14.49"
"Broad Run HS";"Jun 29, 2026, 05:00:00";"0.93";"473.02";"12.25"
"Broad Run HS";"Jun 29, 2026, 04:00:00";"1.02";"424.82";"12.06"
"Broad Run HS";"Jun 29, 2026, 03:00:00";"2.14";"421.53";"9.62"
"Broad Run HS";"Jun 29, 2026, 02:00:00";"3.47";"431.91";"8.68"
"Broad Run HS";"Jun 29, 2026, 01:00:00";"3.78";"466.26";"9.34"
"Broad Run HS";"Jun 29, 2026, 00:00:00";"2.82";"442.56";"10.46"
"Broad Run HS";"Jun 28, 2026, 23:00:00";"3.89";"405.74";"9.39"
"Broad Run HS";"Jun 28, 2026, 22:00:00";"4.92";"364.38";"7.58"
"Broad Run HS";"Jun 28, 2026, 21:00:00";"5.81";"325.81";"6.36"
"Broad Run HS";"Jun 28, 2026, 20:00:00";"6.14";"323.63";"5.43"
"Broad Run HS";"Jun 28, 2026, 19:00:00";"5.77";"372.86";"5.99"
"Broad Run HS";"Jun 28, 2026, 18:00:00";"7.69";"375.44";"6.4"
"Broad Run HS";"Jun 28, 2026, 17:00:00";"7.89";"360.59";"6.14"
"Broad Run HS";"Jun 28, 2026, 16:00:00";"7.82";"384.38";"5.14"
"Broad Run HS";"Jun 28, 2026, 15:00:00";"6.75";"365.71";"4.77"
"Broad Run HS";"Jun 28, 2026, 14:00:00";"5.66";"381.93";"4.96"
"Broad Run HS";"Jun 28, 2026, 13:00:00";"6.26";"433";"5.83"
"Broad Run HS";"Jun 28, 2026, 12:00:00";"6.83";"442.31";"7.32"
"Broad Run HS";"Jun 28, 2026, 11:00:00";"6.6";"466.02";"8.38"
"Broad Run HS";"Jun 28, 2026, 10:00:00";"6.15";"485.42";"12.43"
"Broad Run HS";"Jun 28, 2026, 09:00:00";"5.9";"473.39";"23.1"
"Broad Run HS";"Jun 28, 2026, 08:00:00";"5.44";"458.42";"0"
"Broad Run HS";"Jun 28, 2026, 07:00:00";"4.46";"460.1";"0"
"Broad Run HS";"Jun 28, 2026, 06:00:00";"3.67";"460.06";"0"
"Broad Run HS";"Jun 28, 2026, 05:00:00";"3.7";"457.65";"0"
"Broad Run HS";"Jun 28, 2026, 04:00:00";"4.68";"456.86";"31.6"
"Broad Run HS";"Jun 28, 2026, 03:00:00";"5.87";"446.31";"29.65"
"Broad Run HS";"Jun 28, 2026, 02:00:00";"5.72";"432.04";"33.82"
"Broad Run HS";"Jun 28, 2026, 01:00:00";"7.15";"429.61";"30.97"
"Broad Run HS";"Jun 28, 2026, 00:00:00";"9.1";"413.13";"27.71"
"Broad Run HS";"Jun 27, 2026, 23:00:00";"10.37";"388.71";"21.73"
"Broad Run HS";"Jun 27, 2026, 22:00:00";"7.62";"318.08";"12.87"
"Broad Run HS";"Jun 27, 2026, 21:00:00";"5.97";"223.65";"8.2"
"Broad Run HS";"Jun 27, 2026, 20:00:00";"4.96";"191.22";"8.31"
"Broad Run HS";"Jun 27, 2026, 19:00:00";"5.17";"163.78";"8.78"
"Broad Run HS";"Jun 27, 2026, 18:00:00";"5.49";"147.73";"8.6"
"Broad Run HS";"Jun 27, 2026, 17:00:00";"4.76";"137.69";"8.08"
"Broad Run HS";"Jun 27, 2026, 16:00:00";"1.09";"120.61";"6.56"
"Broad Run HS";"Jun 27, 2026, 15:00:00";"0.71";"133.79";"7.3"
"Broad Run HS";"Jun 27, 2026, 14:00:00";"0.63";"152.54";"8.25"
"Broad Run HS";"Jun 27, 2026, 13:00:00";"0.15";"157.01";"7.18"
"Broad Run HS";"Jun 27, 2026, 12:00:00";"0";"210.69";"7.89"
"Broad Run HS";"Jun 27, 2026, 11:00:00";"1";"281.62";"9.33"
"Broad Run HS";"Jun 27, 2026, 10:00:00";"2.39";"338.55";"8.53"
"Broad Run HS";"Jun 27, 2026, 09:00:00";"3.34";"370.28";"9.16"
"Broad Run HS";"Jun 27, 2026, 08:00:00";"2.44";"405.19";"11.25"
"Broad Run HS";"Jun 27, 2026, 07:00:00";"2.12";"388.63";"11.34"
"Broad Run HS";"Jun 27, 2026, 06:00:00";"3.4";"369.84";"8.13"
"Broad Run HS";"Jun 27, 2026, 05:00:00";"3.74";"292.83";"8.22"
"Broad Run HS";"Jun 27, 2026, 04:00:00";"3.76";"278.62";"8.97"
"Broad Run HS";"Jun 27, 2026, 03:00:00";"4.44";"248.02";"8.07"
"Broad Run HS";"Jun 27, 2026, 02:00:00";"6.52";"260.24";"7.75"
"Broad Run HS";"Jun 27, 2026, 01:00:00";"5.71";"247.14";"7.86"
"Broad Run HS";"Jun 27, 2026, 00:00:00";"8.92";"242.46";"8.51"
"Broad Run HS";"Jun 26, 2026, 23:00:00";"5.32";"202.9";"7.91"
"Broad Run HS";"Jun 26, 2026, 22:00:00";"5.02";"192.08";"7.42"
"Broad Run HS";"Jun 26, 2026, 21:00:00";"4.41";"153.95";"7.16"
"Broad Run HS";"Jun 26, 2026, 20:00:00";"9.02";"144.89";"6.87"
"Broad Run HS";"Jun 26, 2026, 19:00:00";"7";"97.05";"6.38"
"Broad Run HS";"Jun 26, 2026, 18:00:00";"3.23";"51.46";"3.98"
"Broad Run HS";"Jun 26, 2026, 17:00:00";"5.23";"46.14";"4.25"
"Broad Run HS";"Jun 26, 2026, 16:00:00";"1.46";"32.96";"4.95"
"Broad Run HS";"Jun 26, 2026, 15:00:00";"0";"39.36";"5.16"
"Broad Run HS";"Jun 26, 2026, 14:00:00";"0.03";"46.1";"5.62"
"Broad Run HS";"Jun 26, 2026, 13:00:00";"0.55";"54.35";"5.05"
"Broad Run HS";"Jun 26, 2026, 12:00:00";"0.72";"50.94";"4.76"
"Broad Run HS";"Jun 26, 2026, 11:00:00";"3.86";"62.38";"4.66"
"Broad Run HS";"Jun 26, 2026, 10:00:00";"6.81";"67.15";"5.7"
"Broad Run HS";"Jun 26, 2026, 09:00:00";"6.97";"70.05";"6.55"
"Broad Run HS";"Jun 26, 2026, 08:00:00";"7.43";"76.57";"6.4"
"Broad Run HS";"Jun 26, 2026, 07:00:00";"8.12";"74.93";"6.62"
"Broad Run HS";"Jun 26, 2026, 06:00:00";"6.87";"61.57";"6.62"
"Broad Run HS";"Jun 26, 2026, 05:00:00";"7.44";"51.43";"6.67"
"Broad Run HS";"Jun 26, 2026, 04:00:00";"6.95";"42.3";"6.47"
"Broad Run HS";"Jun 26, 2026, 03:00:00";"6.85";"35.94";"6.45"
"Broad Run HS";"Jun 26, 2026, 02:00:00";"6.8";"31.98";"6.17"
"Broad Run HS";"Jun 26, 2026, 01:00:00";"6.75";"27.14";"5.98"
"Broad Run HS";"Jun 26, 2026, 00:00:00";"7.58";"23.5";"5.66"
"Broad Run HS";"Jun 25, 2026, 23:00:00";"6.69";"21.35";"5.64"
"Broad Run HS";"Jun 25, 2026, 22:00:00";"7.91";"17.51";"5.97"
"Broad Run HS";"Jun 25, 2026, 21:00:00";"7.13";"14.71";"5.3"
"Broad Run HS";"Jun 25, 2026, 20:00:00";"7.14";"10.66";"4.99"
"Broad Run HS";"Jun 25, 2026, 19:00:00";"3.63";"0.55";"4.29"
"Broad Run HS";"Jun 25, 2026, 18:00:00";"2.26";"0.32";"4.31"
"Broad Run HS";"Jun 25, 2026, 17:00:00";"1.82";"0.23";"3.94"
"Broad Run HS";"Jun 25, 2026, 16:00:00";"0.71";"0.57";"3.76"
"Broad Run HS";"Jun 25, 2026, 15:00:00";"1.59";"3.84";"4.64"
"Broad Run HS";"Jun 25, 2026, 14:00:00";"0.43";"12.6";"4.43"
"Broad Run HS";"Jun 25, 2026, 13:00:00";"0.27";"18.44";"4.74"
"Broad Run HS";"Jun 25, 2026, 12:00:00";"0.62";"26.62";"5.32"
"Broad Run HS";"Jun 25, 2026, 11:00:00";"0.16";"36.91";"4.98"
"Broad Run HS";"Jun 25, 2026, 10:00:00";"3.38";"67.78";"4.93"
"Broad Run HS";"Jun 25, 2026, 09:00:00";"6.01";"115.2";"4.27"
"Broad Run HS";"Jun 25, 2026, 08:00:00";"5.14";"131.04";"3.44"
"Broad Run HS";"Jun 25, 2026, 07:00:00";"3.86";"124.99";"2.92"
"Broad Run HS";"Jun 25, 2026, 06:00:00";"3.62";"114.28";"2.55"
"Broad Run HS";"Jun 25, 2026, 05:00:00";"3.39";"110.69";"2.59"
"Broad Run HS";"Jun 25, 2026, 04:00:00";"3.63";"98.69";"2.56"
"Broad Run HS";"Jun 25, 2026, 03:00:00";"4.34";"82.54";"2.87"
"Broad Run HS";"Jun 25, 2026, 02:00:00";"5.64";"71.71";"2.27"
"Broad Run HS";"Jun 25, 2026, 01:00:00";"7.25";"61.62";"2.12"
"Broad Run HS";"Jun 25, 2026, 00:00:00";"9.28";"53.19";"2.33"
"Broad Run HS";"Jun 24, 2026, 23:00:00";"9.48";"43.36";"2.05"
"Broad Run HS";"Jun 24, 2026, 22:00:00";"8.42";"29.27";"2.04"
"Broad Run HS";"Jun 24, 2026, 21:00:00";"4.74";"7.34";"2.22"
"Broad Run HS";"Jun 24, 2026, 20:00:00";"2.62";"1.07";"1.66"
"Broad Run HS";"Jun 24, 2026, 19:00:00";"1.57";"0.87";"1.63"
"Broad Run HS";"Jun 24, 2026, 18:00:00";"1.19";"0.83";"1.6"
"Broad Run HS";"Jun 24, 2026, 17:00:00";"0.74";"1.13";"1.91"
"Broad Run HS";"Jun 24, 2026, 16:00:00";"0.83";"1.71";"2.03"
"Broad Run HS";"Jun 24, 2026, 15:00:00";"1.13";"3.71";"2.09"
"Broad Run HS";"Jun 24, 2026, 14:00:00";"0.28";"7.19";"1.85"
"Broad Run HS";"Jun 24, 2026, 13:00:00";"0.46";"12.66";"1.9"
"Broad Run HS";"Jun 24, 2026, 12:00:00";"0.66";"20.58";"2.46"
"Broad Run HS";"Jun 24, 2026, 11:00:00";"0.83";"29.74";"2.82"
"Broad Run HS";"Jun 24, 2026, 10:00:00";"3.7";"41.4";"2.72"
"Broad Run HS";"Jun 24, 2026, 09:00:00";"4.91";"63.57";"2.05"
"Broad Run HS";"Jun 24, 2026, 08:00:00";"6.26";"74.25";"2.03"
"Broad Run HS";"Jun 24, 2026, 07:00:00";"5.94";"69.96";"1.97"
"Broad Run HS";"Jun 24, 2026, 06:00:00";"5.78";"66.83";"2.1"
"Broad Run HS";"Jun 24, 2026, 05:00:00";"4.9";"65.91";"1.97"
"Broad Run HS";"Jun 24, 2026, 04:00:00";"3.68";"69.99";"2.1"
"Broad Run HS";"Jun 24, 2026, 03:00:00";"2.72";"84.12";"1.85"
"Broad Run HS";"Jun 24, 2026, 02:00:00";"3.06";"94.28";"1.62"
"Broad Run HS";"Jun 24, 2026, 01:00:00";"4";"117.35";"1.49"
"Broad Run HS";"Jun 24, 2026, 00:00:00";"4.67";"145.69";"1.46"
"Broad Run HS";"Jun 23, 2026, 23:00:00";"7.72";"155.6";"2.65"
"Broad Run HS";"Jun 23, 2026, 22:00:00";"7.34";"132.77";"1.93"
"Broad Run HS";"Jun 23, 2026, 21:00:00";"5.41";"98.49";"3.16"
"Broad Run HS";"Jun 23, 2026, 20:00:00";"3.59";"88.01";"0.93"
"Broad Run HS";"Jun 23, 2026, 19:00:00";"3.1";"95.87";"0.96"
"Broad Run HS";"Jun 23, 2026, 18:00:00";"2.51";"133.7";"1.01"
"Broad Run HS";"Jun 23, 2026, 17:00:00";"4.39";"179.72";"1.09"
"Broad Run HS";"Jun 23, 2026, 16:00:00";"5.95";"233.41";"1"
"Broad Run HS";"Jun 23, 2026, 15:00:00";"6.12";"254.02";"1.8"
"Broad Run HS";"Jun 23, 2026, 14:00:00";"5.57";"307.39";"1.48"
"Broad Run HS";"Jun 23, 2026, 13:00:00";"3.94";"329.24";"1.58"
"Broad Run HS";"Jun 23, 2026, 12:00:00";"4.04";"340.78";"2.49"
"Broad Run HS";"Jun 23, 2026, 11:00:00";"4.09";"356.7";"6.46"
"Broad Run HS";"Jun 23, 2026, 10:00:00";"5.12";"351.74";"9.83"
"Broad Run HS";"Jun 23, 2026, 09:00:00";"5.44";"334.96";"7.11"
"Broad Run HS";"Jun 23, 2026, 08:00:00";"4.09";"363.46";"5.54"
"Broad Run HS";"Jun 23, 2026, 07:00:00";"2.14";"396.65";"5.72"
"Broad Run HS";"Jun 23, 2026, 06:00:00";"1.55";"380.29";"5.71"
"Broad Run HS";"Jun 23, 2026, 05:00:00";"1.63";"394.03";"6.44"
"Broad Run HS";"Jun 23, 2026, 04:00:00";"1.94";"425.25";"5.5"
"Broad Run HS";"Jun 23, 2026, 03:00:00";"2.85";"453.82";"3.88"
"Broad Run HS";"Jun 23, 2026, 02:00:00";"4.15";"442.98";"2.84"
"Broad Run HS";"Jun 23, 2026, 01:00:00";"9.13";"412.7";"2.59"
"Broad Run HS";"Jun 23, 2026, 00:00:00";"6.6";"393.82";"3.43"
"Broad Run HS";"Jun 22, 2026, 23:00:00";"5.29";"382.75";"4.89"
"Broad Run HS";"Jun 22, 2026, 22:00:00";"4.3";"341.19";"5.91"
"Broad Run HS";"Jun 22, 2026, 21:00:00";"5.05";"352.7";"7.89"
"Broad Run HS";"Jun 22, 2026, 20:00:00";"5.99";"336.59";"9.25"
"Broad Run HS";"Jun 22, 2026, 19:00:00";"4.4";"201.43";"10.19"
"Broad Run HS";"Jun 22, 2026, 18:00:00";"4.24";"121.52";"9.12"
"Broad Run HS";"Jun 22, 2026, 17:00:00";"3.41";"71.01";"7.81"
"Broad Run HS";"Jun 22, 2026, 16:00:00";"1.14";"46.45";"7.45"
"Broad Run HS";"Jun 22, 2026, 15:00:00";"0.08";"42.03";"7.98"
"Broad Run HS";"Jun 22, 2026, 14:00:00";"0.32";"44.68";"8.3"
"Broad Run HS";"Jun 22, 2026, 13:00:00";"2.93";"46.8";"7.61"
"Broad Run HS";"Jun 22, 2026, 12:00:00";"3.63";"53.91";"7.88"
"Broad Run HS";"Jun 22, 2026, 11:00:00";"5.47";"66.22";"7.52"
"Broad Run HS";"Jun 22, 2026, 10:00:00";"6.92";"76.13";"6.5"
"Broad Run HS";"Jun 22, 2026, 09:00:00";"10.64";"68.62";"4.95"
"Broad Run HS";"Jun 22, 2026, 08:00:00";"8.06";"71.66";"4.55"
"Broad Run HS";"Jun 22, 2026, 07:00:00";"6.97";"65.61";"4.57"
"Broad Run HS";"Jun 22, 2026, 06:00:00";"5.36";"61.74";"4.17"
"Broad Run HS";"Jun 22, 2026, 05:00:00";"4.2";"59.78";"3.69"
"Broad Run HS";"Jun 22, 2026, 04:00:00";"5";"56.54";"3.48"
"Broad Run HS";"Jun 22, 2026, 03:00:00";"5.79";"51.99";"3.66"
"Broad Run HS";"Jun 22, 2026, 02:00:00";"6.36";"47.83";"4"
"Broad Run HS";"Jun 22, 2026, 01:00:00";"7.1";"43.84";"5.18"
"Broad Run HS";"Jun 22, 2026, 00:00:00";"7.11";"36.21";"6.43"
"Broad Run HS";"Jun 21, 2026, 23:00:00";"7.14";"26.7";"3.91"
"Broad Run HS";"Jun 21, 2026, 22:00:00";"6.1";"10.21";"3.77"
"Broad Run HS";"Jun 21, 2026, 21:00:00";"3.84";"0.22";"2.69"
"Broad Run HS";"Jun 21, 2026, 20:00:00";"1.99";"0";"2.2"
"Broad Run HS";"Jun 21, 2026, 19:00:00";"0.67";"0";"3.11"
"Broad Run HS";"Jun 21, 2026, 18:00:00";"0.56";"0";"2.11"
"Broad Run HS";"Jun 21, 2026, 17:00:00";"0.14";"0";"2.32"
"Broad Run HS";"Jun 21, 2026, 16:00:00";"0.18";"0";"2.42"
"Broad Run HS";"Jun 21, 2026, 15:00:00";"0.45";"0.17";"2.65"
"Broad Run HS";"Jun 21, 2026, 14:00:00";"0.86";"0.26";"2.4"
"Broad Run HS";"Jun 21, 2026, 13:00:00";"0.72";"1.3";"2.78"
"Broad Run HS";"Jun 21, 2026, 12:00:00";"0.8";"8.92";"3.24"
"Broad Run HS";"Jun 21, 2026, 11:00:00";"1.97";"16.84";"4.55"
"Broad Run HS";"Jun 21, 2026, 10:00:00";"2.64";"23.26";"5.57"
"Broad Run HS";"Jun 21, 2026, 09:00:00";"4.87";"32.72";"2.42"
"Broad Run HS";"Jun 21, 2026, 08:00:00";"6.23";"49.43";"1.77"
"Broad Run HS";"Jun 21, 2026, 07:00:00";"6.59";"48.92";"2.29"
"Broad Run HS";"Jun 21, 2026, 06:00:00";"6.82";"34.02";"2.03"
"Broad Run HS";"Jun 21, 2026, 05:00:00";"4.29";"25.65";"1.82"
"Broad Run HS";"Jun 21, 2026, 04:00:00";"3.73";"21.59";"1.75"
"Broad Run HS";"Jun 21, 2026, 03:00:00";"3.3";"18.03";"1.73"
"Broad Run HS";"Jun 21, 2026, 02:00:00";"3.02";"17.48";"1.76"
"Broad Run HS";"Jun 21, 2026, 01:00:00";"3.17";"15.75";"1.75"
"Broad Run HS";"Jun 21, 2026, 00:00:00";"3.16";"12.16";"1.74"
"Broad Run HS";"Jun 20, 2026, 23:00:00";"3.64";"11.21";"1.98"
"Broad Run HS";"Jun 20, 2026, 22:00:00";"3.37";"1.45";"1.77"
"Broad Run HS";"Jun 20, 2026, 21:00:00";"2.36";"0";"1.51"
"Broad Run HS";"Jun 20, 2026, 20:00:00";"0.85";"0";"1.15"
"Broad Run HS";"Jun 20, 2026, 19:00:00";"0.74";"0";"0.94"
"Broad Run HS";"Jun 20, 2026, 18:00:00";"0.13";"0";"1"
"Broad Run HS";"Jun 20, 2026, 17:00:00";"0.05";"0";"0.87"
